	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Defense mechanisms	0.0007143868017494618	0.0	0.021337843413299067	0.0028357247040466742	0.0	0.0	0.0	0.0015052792292970345	0.0	0.0	0.002036731893948502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014924215392730257	0.0	0.0	0.006128187516098567	0.0	0.007915275973060883	0.005490016257451332	0.0	0.0	0.005030536672776743	0.0008880638276368436	0.00011899170600258713
Posttranslational modification, protein turnover, chaperones	0.07483627535501337	0.05369260418875595	0.03946214986777361	0.051090532885587334	0.2703643906619015	0.5127491321496341	0.03882532233484119	0.020909941294110057	0.4573014093031545	0.14827263210094221	0.003949704037396661	0.016238474434199495	0.0	0.033307720052062915	0.4797849392077397	0.06370788302606482	0.5249356856819786	0.0	0.36980536559705435	0.03992460323616562	0.09479901419223251	0.03151920710267229	0.15980510002575773	0.0	0.19565112770035184	0.13427404226937348	0.04838278912950457	0.11228511759708183	0.07891037918081165	0.05731244389220168	0.023607587131578327
Function unknown	0.003950997763807106	0.016815591896360785	0.03214586791218782	0.0227495222911932	0.00814502150082555	0.005983989496965473	0.012022545296209391	0.01856690249374592	0.0008746041667255884	0.0	0.010051059737063573	0.0004694048616932104	0.0	0.00831124841223792	0.010838835141848609	0.07660521296884931	0.0049081329837399575	0.0	0.04287217254076802	0.027102499263097466	0.0	0.01687214310829817	0.017853309865201342	0.01727457203808731	0.020628975685155457	0.04144816374171496	0.007297016471835881	0.0052808034147160425	0.0704275134188744	0.001216535971415492	0.002943437613973589
Transcription	0.02680395752145571	0.0744264403613013	0.023038834350096	0.017199552253994103	0.00570168649549606	0.02667915307239355	0.07560253836167621	0.02623755456637206	0.0036810326216583397	0.010661744448729957	0.020232951210370363	0.008858270466610786	0.022520312265160155	0.06460819520456647	0.01153677495968972	0.005801017164653526	0.05340186943576222	0.18172157279489903	0.08210590917061196	0.06567740734420328	0.18951304495623353	0.46134955168776376	0.5202108554420309	0.020240387116915552	0.017189397606733076	0.06212430697402977	0.008696474331169777	0.005961253758375262	0.041074496329845396	0.032315862380575856	0.006682427273371311
Carbohydrate transport and metabolism	0.008253216075284802	0.001486480305695194	0.039556109867059715	0.01444568818334973	0.07098995234810959	0.0660753189227765	0.20484288444326182	0.004247037825516633	0.00015731986345342915	0.02198468235164472	0.03589739963084235	0.0	0.0	0.06227163668867317	0.1466177495968972	0.029720279720279717	0.01241846524557947	0.0	0.0	0.009644373426002054	0.0	0.0	0.026337254228556713	0.0	0.00479842373903369	0.015248655633832174	0.001603905908085616	0.02207520820508646	0.14594310232867821	0.01822946083006843	0.004039027180486936
Nuclear structure	0.0003209910407449559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006658342265801987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00167425088005495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Extracellular structures	0.09014317277214624	0.007788255904687849	0.07363156971989421	0.0011831349004443542	0.0	0.0	0.0035075836377270854	0.004619773634675899	0.00034331790066717777	0.0	0.00017503164713619942	0.0038264878457669738	0.0	0.0017563392871144286	0.0	0.0	0.0	0.0	0.0	0.01282986084177539	0.0	0.0	0.015261440714347044	0.0	0.0	0.03875109425153196	0.0	0.0	0.0	0.0007624715373685368	0.0004044012500032799
multiple functions	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Secondary metabolites biosynthesis, transport and catabolism	0.002113961591058904	0.0003305599560916585	0.011294096897430324	0.0034693531427020803	0.0	0.0010870399841009112	0.01530032173008539	0.01992344579919575	0.00048574717389890257	0.0	0.0	0.0	0.0	0.00271291693456068	0.007092430383056609	0.022480928162746338	0.0008641079196725277	0.0	0.0	0.006670907088226624	0.0	0.0	0.009508886408517216	0.011707164784848328	0.0	0.003490488696207985	0.0014133476552562405	0.0008877651212600669	0.031177819607585262	0.0005856019214877261	0.002162054371469279
Cell motility	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Signal transduction mechanisms	0.0771660492774729	0.032492068640047216	0.037271149660956626	0.02140994764989881	0.011055421447530672	0.025793862891436023	0.017332301216768667	0.06311062368736067	0.0027965697434896688	0.020460264110051977	0.011205561409588201	0.005455783738474434	0.015586734919414017	0.03407611849017547	0.07687824116442236	0.11858709472345834	0.028320519847324473	0.10308182784272052	0.04962300543573559	0.13399215004886822	0.04074955383700178	0.0691587552742616	0.0031016570790761574	0.06269837140329883	0.16873465990640948	0.08598107465921882	0.00393251801043538	0.010808985505771742	0.025333519649506406	0.0072434796050011	0.009462989250076747
RNA processing and modification	0.047413957670747554	0.007802670259167319	0.030964806468647275	0.023719118528317682	0.0010596928752063868	0.01788647508465211	0.023246812936936062	0.05907324975449613	0.0004912504230549138	0.12061270593421125	0.02467415825689696	0.0039909891031014244	0.001651062249688354	0.08357509134532452	0.0	0.014113159567705017	0.02859456550184919	0.0	0.0	0.04217409516126529	0.022053199626072918	0.03081047819971871	0.0	0.03917997814662574	0.046602744302048735	0.0004029624689093613	0.00024952896534179137	0.001615910582465494	0.008154072515350537	0.004159408571785283	0.0008414694622939293
Inorganic ion transport and metabolism	0.0032772927262610415	0.012297246165296604	0.007270614246435557	0.024827063758578974	0.000464370806947144	0.006240693537532239	0.0	0.0028869105219018125	0.000331821177162671	0.0	0.0	0.0005741827326068735	0.0	0.033480217660618795	0.00480454961432867	0.007294977749523202	0.0019158507019025187	0.10901523202267091	0.0	0.012659209730216104	0.0	0.0	0.0074804670730660265	0.0	0.004620075246078456	0.013168535578806954	0.0	0.000848337157421869	0.0	0.002753369440497494	0.0019365998546385778
Coenzyme transport and metabolism	0.0179045918450928	0.004904345512076871	0.004727395271344929	0.002465316644618568	0.0004967004200890337	0.13033112562839796	0.009119717458090423	0.0	0.00027454967630996193	0.0	0.0	0.0	0.0	0.0	0.0	0.0030514939605848688	0.024822117212535987	0.0	0.0	0.0044601995066631496	0.0	0.30140207454289736	0.048413754614922304	0.0	0.0	0.0012894799005099562	0.0	0.0005456321447286084	0.0051291746467527575	0.7052066550537149	0.0005559943219834225
Nucleotide transport and metabolism	0.001458864147904306	0.002505187088619173	0.005278557278330514	0.0008751399206268445	0.0006465922628377955	0.0039785362298984175	0.0009917995113573137	0.009195643291830634	0.00027136792626258926	0.016254339082043087	0.0	0.0	0.0	0.023538082767488904	0.0	0.0	0.0009184232746233725	0.0	0.0	0.04360911587210474	0.0	0.0	0.004976245671274435	0.0	0.0	0.013197715619659012	0.00022028728971580018	0.0020044668067419275	0.013447643785396651	0.0	0.0008772850474523707
Intracellular trafficking, secretion, and vesicular transport	0.033160069769160784	0.031905099493695785	0.09920732405071528	0.02368006512669177	0.015004614317512068	0.00022960332074153591	0.08557294564454872	0.003873406016816119	0.002547021551996396	0.0	0.028284406978635535	0.00606489242805253	0.3994852310603047	0.032633411218617195	0.03536409988233756	0.07862364907819451	0.020331224910009334	0.045430393198724765	0.04111870945116606	0.04632660554254124	0.11778703152885187	0.02072894690576653	0.021808190950459348	0.06092928872469952	0.05469353783960525	0.04728834048939098	0.0030211524534253216	0.01496609195109915	0.06646555479750446	0.005388206512368984	0.010424827940879356
Multiple classes	0.06863397003200898	0.05273422286532418	0.1552206065301675	0.09453421977997131	0.025244937639768435	0.012302974002881712	0.06810759815186627	0.04206986646022837	0.0035102551339304673	0.010661744448729957	0.026847025876395838	0.014667854149203687	0.5287189790379192	0.05282347222004422	0.033280494182246045	0.373283534647171	0.06851635139071997	0.19358838115479984	0.12966859547606524	0.12563800245117052	0.449201155774624	0.020635548523206752	0.06338184367934518	0.3154170352255581	0.07886683595618854	0.08836133227729376	0.010021853278917825	0.014387391191538505	0.16576111526669243	0.018376976034910196	0.02833235813486078
Lipid transport and metabolism	0.006936574141647407	0.014352331175338141	0.018852890136089775	0.02912045045961806	0.03764195639225029	0.007371395792462689	0.009325334429957182	0.0	0.00043483917314093894	0.0	0.0	0.005132020117351215	0.002579370341882609	0.16225752324797316	0.0037259772519283568	0.07804354736172915	0.0008641079196725277	0.0	0.0	0.07831334646829766	0.0	0.012147283755274262	0.0049690907529836015	0.011707164784848328	0.00972423925874969	0.04837633915544626	0.0	0.0008871291863594506	0.0	0.00195968561797352	0.0025314927883416994
Translation, ribosomal structure and biogenesis	0.11885819186574391	0.5142608554642183	0.15077404142428663	0.1203793403661115	0.4369245981984241	0.004267359642109902	0.0009917995113573137	0.6303114852805196	0.51451586255594	0.2069535511598435	0.004833702255256254	0.0023239731768650465	0.01542317587459884	0.035518825761733756	0.019528696561642044	0.003496503496503496	0.14587129235980467	0.005579171094580233	0.07951955111344908	0.003552645867916039	0.0	0.0	0.0005473512492487337	0.11988136739684686	0.24669842968398342	0.08093292759181293	0.10161482280031933	0.03473094866224734	0.033586230138832954	0.004122251089457382	0.435118165192499
Chromatin structure and dynamics	0.006398466514570565	0.0114355033866803	0.0024849532772092935	0.0023187815881415153	0.005989305755846761	0.0	0.0	0.0025267187063200223	0.0025306697136047874	0.0	0.7936818879373141	0.9092497904442581	0.0	0.0	0.0	0.0	0.0012245643661644965	0.0	0.0	0.004824772335903441	0.0	0.0	0.0	0.0	0.0	0.0	0.0037107686369382805	0.0	0.0	0.0	0.022366898527756425
Cell cycle control, cell division, chromosome partitioning	0.0010953067116778355	0.004322435249749479	0.00203562501246676	0.004830455773775201	0.0005179269337680523	0.0	0.02469822685599555	0.0	0.00022597495892007167	0.24172130695906108	0.004457119014448068	0.0	0.0	0.0	0.0	0.0	0.0007060996143609798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009629413481178876	0.004858017043998001	0.0	0.03594532168309264	0.00040650285666724137	0.0003508090648852459
