	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Defense mechanisms	158.3975	3.84	34.92	17.26	0.0	0.0	0.0	3.17	3.77	0.0	2.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.35	0.0	0.0	0.0	1.23	10.49	1.515	0.0	3.21	0.0	4.1	31.46
Posttranslational modification, protein turnover, chaperones	11313.477560606065	144.4025	98.13166666666667	316.0275	1770.35	2318.4400000000005	10.549999999999999	28.999999999999996	21145.97166666667	5.7749999999999995	7.123333333333333	57.81333333333333	5.133333333333333	11.530000000000001	238.76166666666666	37.62	957.665	0.0	67.23	35.035	31.78	10.645	156.29999999999998	0.0	136.875	99.36000000000003	407.04999999999995	1031.36	57.32	63.93	1363.24
Function unknown	917.8205606060609	82.91166666666666	112.023	124.2383333333333	90.195	40.235	2.55	25.806666666666665	68.76666666666667	0.0	26.406666666666666	3.045	0.97	10.26	17.93	12.013333333333334	18.935000000000002	0.0	0.0	23.185	0.0	10.399999999999999	25.98	15.215	16.566666666666666	49.82	45.225	77.03999999999999	22.089999999999996	12.200000000000001	184.05833333333337
Transcription	4208.191393939393	254.12500000000003	105.77883333333332	138.67666666666665	34.88833333333333	117.105	114.92	29.424999999999997	180.4086666666667	0.905	47.44	36.196666666666665	23.826666666666664	31.04	19.059166666666663	0.0	70.13833333333334	16.09	25.61	32.83	9.075	265.27	232.78333333333333	16.830000000000002	18.876666666666665	35.43	110.54000000000002	69.86999999999999	41.52	255.47	439.5
Carbohydrate transport and metabolism	1334.7726666666667	8.13	109.98	63.83666666666666	498.53999999999996	223.82999999999998	113.38	19.55	20.119999999999997	0.0	62.4	3.82	0.0	40.0	98.97666666666666	13.975	5.3	0.0	3.52	4.236666666666667	0.0	0.0	15.009999999999998	0.0	9.93	3.22	3.26	117.96000000000001	358.1	267.02000000000004	197.26500000000001
Nuclear structure	70.44572727272728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.59	0.0	0.0	0.7166666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.81	0.0	0.0	0.0	0.0	0.0	0.0	5.57	0.0
Extracellular structures	20977.81939393939	36.93666666666667	225.155	32.220000000000006	1.42	0.0	0.0	8.84	20.657	0.0	0.315	20.596666666666664	0.0	0.0	0.0	0.0	6.97	0.0	0.0	13.6	0.0	0.0	17.53	0.51	0.0	15.49	3.77	9.690000000000001	1.72	7.59	33.895
multiple functions	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Secondary metabolites biosynthesis, transport and catabolism	446.4625000000002	3.78	17.130000000000003	27.745	2.6	10.066666666666666	2.54	14.03	40.510000000000005	0.0	0.0	0.0	0.0	6.47	0.0	13.31	0.0	0.0	3.98	10.780000000000001	5.79	0.0	9.35	3.215	3.79	12.041666666666668	25.73	45.14	31.82	5.48	78.58
Cell motility	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
