	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Defense mechanisms	0.0007923871730535102	0.0023761159124809795	0.011661205366783407	0.005959179815198469	0.0	0.0009971497778880967	0.0	0.005156105540146504	0.00033989646266209756	0.0	0.00156095276654488	0.0	0.0	0.0	0.0048461862621154645	0.0	0.0	0.0	0.0	0.019575383851342963	0.0	0.0	0.0	0.017240075614366728	0.027309597653563864	0.0005831975202121881	0.0	0.0003686136402459308	0.00944448575890533	0.00019092349695477024	4.726221235874762e-05
Posttranslational modification, protein turnover, chaperones	0.06172251576942083	0.04893430826543538	0.055736555656748704	0.05789730272388388	0.24819281983438501	0.3103335530201227	0.01860546601261387	0.03592086859635398	0.4635445329141125	0.04824079164376031	0.00370726282054409	0.017604293112852956	0.0076076160689757194	0.009516517173485015	0.25383097728230464	0.019704542930134402	0.4029488099839859	0.0	0.32840437570728026	0.03362579149939991	0.1284922695392723	0.020478159991929794	0.17789565788034567	0.003969754253308129	0.15127402687923058	0.14189275556833797	0.031986168143505515	0.09965797277910284	0.019379787313155344	0.056876109742826066	0.010277197251614826
Function unknown	0.0058561991680529946	0.024920483818175906	0.04025009310812123	0.0199133846758446	0.013855194539785523	0.007186325781243312	0.12435178696566217	0.023386198231515068	0.00277628105282661	0.07953087777166941	0.009712052994346425	0.0010742330870952377	0.0028845544261532938	0.008841974768467877	0.012766731793280466	0.013406642230367655	0.032782962431203634	0.0	0.0	0.04110623680834334	0.0	0.04581862201150006	0.04847424258995954	0.02434782608695652	0.05118093660973659	0.07099031732336307	0.005767240550341846	0.005247927993187712	0.04357849334424034	0.0018010449879399997	0.0033751151712528285
Transcription	0.024699905997215752	0.09400343050173274	0.05957628763054698	0.01765128579468422	0.008029761663913454	0.02474814478785959	0.11909600560616675	0.05487795241368957	0.0034577719273271618	0.024280740333516584	0.015019292400599018	0.009221694256553118	0.0346815719588907	0.07505651571501495	0.026376278588667965	0.0	0.0326955289266847	0.15493126120741182	0.13617502829121086	0.06543061705914001	0.12138179563684275	0.3023907999596489	0.1967188012687302	0.11833648393194705	0.03467729486225915	0.09183363691560413	0.0075300215456299896	0.002084529401112006	0.034267866438610836	0.03485626642737589	0.0044510355457056975
Carbohydrate transport and metabolism	0.009569281457654413	0.011562015126188992	0.03987296609612515	0.020227601545001726	0.06917335031587167	0.03574760555664923	0.3055360896986684	0.016866984330180405	0.0007034798912607284	0.03655854865310611	0.03609703272635035	0.0	0.0	0.04118354845766791	0.19566716469371334	0.020548705986893255	0.0	0.0	0.01803093172387778	0.010608506118169655	0.0	0.0	0.016055999125013674	0.0	0.004981966683974908	0.012486818138241781	0.0001837519481990881	0.01042136263747555	0.20649959098683718	0.02775232131151715	0.002676368645839882
Nuclear structure	0.0005424836002732689	0.0	0.0	0.00014310434013144595	0.0	0.0	0.0	0.0	0.00032494837736234366	0.0	0.0	5.49052466737566e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001903095264136498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Extracellular structures	0.11207667835246954	0.003231242801068377	0.10911724112030198	0.004218295824241612	0.0	0.0	0.0017694463910301326	0.021886779034208093	0.000205432686127234	0.0	0.00021219201670219463	0.002488639985103967	0.0	0.0011394297382046235	0.0014366164808642683	0.0	0.0	0.0	0.0	0.015229896949882051	0.0	0.0	0.02478398775019141	0.0	0.0	0.005784041159364715	0.0	0.0001875177403341669	0.0	0.001715129414310353	0.00014390176695032263
multiple functions	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Secondary metabolites biosynthesis, transport and catabolism	0.0033610069219113343	0.0025522633066238916	0.012401375809414722	0.004378467654480479	0.0003835145058204483	0.0008564931711645397	0.004327259985984581	0.009292843088447952	0.0005771494062658846	0.0	0.0	0.0	0.0	0.0017501640778823015	0.0	0.03899811174053093	0.0021904393763690247	0.0	0.0	0.004262715722385466	0.11462006432363316	0.0	0.02627146450836706	0.0	0.0	0.013666528190543148	0.0010339617396073041	0.0070807212497415225	0.03437197888004759	0.0	0.0010722979106455362
Cell motility	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
