	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Defense mechanisms	183.591	0.0	67.75	20.9	0.0	0.0	0.0	2.8	0.0	0.0	5.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.62	0.0	0.0	5.71	0.0	9.32	6.585	0.0	0.0	6.12	11.950000000000001	9.07
Posttranslational modification, protein turnover, chaperones	19232.251484848504	258.26250000000005	125.29666666666668	376.55	2759.706666666667	3405.6233333333334	16.05	38.895	32338.435	26.910000000000004	11.17	77.49	0.0	21.240000000000002	587.1800000000001	40.085	1063.1049999999998	0.0	84.36000000000001	25.735000000000003	22.31	28.684999999999995	148.9	0.0	230.37333333333333	161.055	992.75	1765.6700000000003	96.0	771.2099999999999	1799.4599999999998
Function unknown	1015.3709848484848	80.88333333333334	102.06666666666666	167.66966666666664	83.13916666666668	39.745	4.970000000000001	34.53666666666666	61.848333333333336	0.0	28.425	2.24	0.0	5.3	13.265	48.2	9.94	0.0	9.78	17.47	0.0	15.355	16.635	3.32	24.290000000000003	49.715	149.725	83.04	85.68	16.37	224.36
Transcription	6888.376651515151	357.99266666666665	73.15083333333331	126.76500000000001	58.19916666666666	177.2	31.253333333333334	48.805	260.3071666666667	1.935	57.22	42.27166666666667	33.96333333333333	41.199999999999996	14.119166666666667	3.65	108.15	20.52	18.729999999999997	42.335	44.6	419.865	484.7116666666667	3.89	20.24	74.515	178.44	93.74	49.97	434.85	509.36000000000007
Carbohydrate transport and metabolism	2121.002499999999	7.15	125.59499999999998	106.46833333333333	724.62	438.865	84.68	7.9	11.125	3.99	101.52	0.0	0.0	39.71	179.43666666666664	18.700000000000003	25.15	0.0	0.0	6.216666666666666	0.0	0.0	24.54	0.0	5.65	18.29	32.91	347.13	177.55	245.3	307.87000000000006
Nuclear structure	82.49181818181819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Extracellular structures	23165.98681818182	37.461666666666666	233.78833333333333	8.72	0.0	0.0	1.45	8.593333333333334	24.278	0.0	0.495	18.259999999999998	0.0	1.12	0.0	0.0	0.0	0.0	0.0	8.27	0.0	0.0	14.22	0.0	0.0	46.480000000000004	0.0	0.0	0.0	10.26	30.825
multiple functions	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Secondary metabolites biosynthesis, transport and catabolism	543.2691666666666	1.59	35.86	25.570000000000004	0.0	7.22	6.325	37.06	34.35	0.0	0.0	0.0	0.0	1.73	8.68	14.145	1.75	0.0	0.0	4.300000000000001	0.0	0.0	8.86	2.25	0.0	4.1866666666666665	29.000000000000004	13.96	37.92999999999999	7.88	164.8
Cell motility	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Signal transduction mechanisms	19830.98248484852	156.2875	118.34	157.79666666666668	112.84666666666668	171.32	7.165	117.39333333333333	197.76166666666666	3.7133333333333334	31.69	26.035	23.506666666666664	21.73	94.08666666666666	74.61500000000001	57.355	11.64	11.32	86.36999999999999	9.59	62.94	2.89	12.05	198.68	103.13000000000001	80.69	169.96999999999997	30.82	97.47	721.3049999999998
RNA processing and modification	12184.961818181817	37.531000000000006	98.31666666666665	174.8158333333334	10.816666666666666	118.8	9.61	109.88333333333334	34.73916666666666	21.89	69.78	19.044999999999998	2.49	53.295	0.0	8.879999999999999	57.91	0.0	0.0	27.185	5.19	28.04	0.0	7.53	54.873333333333335	0.48333333333333334	5.12	25.409999999999997	9.92	55.97	64.14
Unannotated	15592.839999999982	3103.690000000001	1638.0800000000002	1692.0899999999995	910.2199999999999	1115.3699999999997	1195.8200000000002	1494.6500000000003	1082.2100000000003	595.5699999999998	4029.9599999999996	824.37	376.60999999999996	852.3699999999999	634.48	1425.8500000000004	36043.929999999964	586.5500000000001	639.6499999999999	1046.34	562.2700000000001	17533.09	539.4700000000001	773.7699999999999	1261.58	1236.82	22278.800000000017	14946.940000000008	3257.200000000001	8825.43	345140.7700000002
Inorganic ion transport and metabolism	842.2348333333332	59.15	23.085	182.98166666666665	4.74	41.449999999999996	0.0	5.37	23.465	0.0	0.0	2.74	0.0	21.35	5.88	4.59	3.88	12.309999999999999	0.0	8.16	0.0	0.0	6.97	0.0	5.44	15.794999999999998	0.0	13.34	0.0	37.05	147.615
Coenzyme transport and metabolism	4601.3195	23.590000000000003	15.009999999999998	18.169999999999998	5.07	865.6450000000001	3.77	0.0	19.415	0.0	0.0	0.0	0.0	0.0	0.0	1.92	50.27	0.0	0.0	2.875	0.0	274.3	45.11	0.0	0.0	1.5466666666666666	0.0	8.58	6.24	9489.43	42.379999999999995
Nucleotide transport and metabolism	374.91499999999996	12.05	16.759999999999998	6.45	6.6	26.425	0.41	17.105	19.19	2.95	0.0	0.0	0.0	15.010000000000002	0.0	0.0	1.86	0.0	0.0	28.11	0.0	0.0	4.636666666666667	0.0	0.0	15.83	4.52	31.52	16.36	0.0	66.87
Intracellular trafficking, secretion, and vesicular transport	8521.840484848493	153.46416666666667	314.9941666666666	174.528	153.1575	1.525	35.375	7.205	180.11466666666666	0.0	79.99	28.94166666666667	602.4716666666667	20.810000000000002	43.279999999999994	49.47	41.175000000000004	5.130000000000001	9.379999999999999	29.861666666666665	27.72	18.865000000000002	20.32	11.71	64.4	56.72	61.99	235.34	80.85999999999999	72.50500000000001	794.6199999999998
Multiple classes	17638.314651515124	253.65266666666673	492.84250000000014	696.7408333333335	257.6841666666667	81.715	28.155000000000005	78.255	248.23050000000003	1.935	75.925	69.99499999999999	797.3716666666667	33.685	40.73	234.87000000000006	138.76	21.86	29.58	80.98500000000001	105.71500000000002	18.78	59.05666666666666	60.620000000000005	92.86333333333334	105.98499999999999	205.635	226.24	201.65999999999997	247.28499999999997	2159.600000000001
Lipid transport and metabolism	1782.6373333333333	69.035	59.86000000000001	214.625	384.22499999999997	48.96000000000001	3.855	0.0	30.75	0.0	0.0	24.49	3.89	103.47000000000001	4.56	49.105	1.75	0.0	0.0	50.48	0.0	11.055	4.63	2.25	11.45	58.025000000000006	0.0	13.95	0.0	26.37	192.96
Translation, ribosomal structure and biogenesis	30545.489151515154	2473.6050000000005	478.72416666666675	887.2258333333332	4459.846666666666	28.343333333333334	0.41	1172.4550000000002	36384.400833333326	37.56	13.67	11.090000000000002	23.26	22.650000000000002	23.9	2.2	295.42	0.63	18.14	2.29	0.0	0.0	0.51	23.04	290.48	97.075	2085.0	546.14	40.86	55.47	33166.36
Chromatin structure and dynamics	1644.3484999999998	55.005	7.89	17.09	61.135000000000005	0.0	0.0	4.7	178.95833333333334	0.0	2244.58	4338.94	0.0	0.0	0.0	0.0	2.48	0.0	0.0	3.11	0.0	0.0	0.0	0.0	0.0	0.0	76.14	0.0	0.0	0.0	1704.8899999999999
Cell cycle control, cell division, chromosome partitioning	281.484	20.791	6.463333333333334	35.601666666666674	5.286666666666666	0.0	10.21	0.0	15.979999999999999	43.87	12.605	0.0	0.0	0.0	0.0	0.0	1.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.55	99.67999999999999	0.0	43.730000000000004	5.47	26.740000000000002
Amino acid transport and metabolism	1689.7548333333332	36.550000000000004	11.690000000000001	175.89416666666665	10.39	25.439999999999998	0.0	21.29	131.01166666666666	0.0	0.0	32.51	0.0	94.45	15.68	1.96	2.84	0.0	0.0	13.990000000000002	0.0	0.0	23.77	18.62	77.62	74.925	26.29	33.21	0.0	13.27	85.99
Cell wall/membrane/envelope biogenesis	249.525	20.53333333333333	38.35666666666667	32.50383333333333	20.395	3.57	1.3933333333333333	0.6	21.473333333333333	0.0	19.36	13.889999999999999	0.0	4.3	14.34	8.084999999999999	7.800000000000001	0.0	6.140000000000001	11.55	0.0	6.82	1.655	0.0	22.479999999999997	0.94	0.0	0.0	28.17	7.37	46.505
