	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Defense mechanisms	193.20299999999997	3.98	36.37	18.27	0.0	0.95	0.0	1.02	1.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.91	0.855	0.0	0.0	8.06	3.53	7.18
Posttranslational modification, protein turnover, chaperones	20496.92837878788	159.7225	58.33666666666667	407.5775	1718.35	2864.59	11.945	23.07	30899.496666666666	7.29	1.9033333333333333	160.48666666666665	4.13	16.93	363.19	22.47	1319.825	0.0	132.25	21.554999999999996	46.16	18.650000000000002	92.88999999999999	7.8100000000000005	167.53333333333333	98.915	834.38	1804.3700000000001	30.28	727.45	2009.1400000000003
Function unknown	715.0948787878788	52.62833333333333	80.31066666666665	85.44366666666667	61.67166666666667	10.85	4.8149999999999995	7.883333333333335	76.64166666666668	2.01	12.088333333333333	1.47	0.0	1.78	14.77	12.04	11.395	0.0	0.0	8.27	8.02	4.73	5.395	2.49	7.913333333333333	123.45	82.4	53.42	21.45	35.7	156.94166666666666
Transcription	7556.188878787876	126.47999999999999	69.86083333333335	94.01833333333332	34.985	86.875	43.58	24.16	208.1481666666666	1.275	29.78	35.06333333333334	19.503333333333334	20.08	21.39	0.0	61.245000000000005	1.81	8.24	26.435	48.04	233.70999999999998	228.18333333333337	8.1	11.373333333333333	63.599999999999994	73.59	62.07999999999999	40.33	430.59999999999997	409.98999999999995
Carbohydrate transport and metabolism	1217.0206666666666	9.81	68.64	52.45666666666667	367.195	404.005	83.1	8.48	28.8	2.37	72.74	9.66	0.0	30.435000000000002	151.51999999999998	40.69499999999999	1.15	0.0	0.0	6.993333333333333	0.0	0.0	4.58	0.0	2.45	4.109999999999999	10.83	121.82000000000001	397.09	196.57999999999998	166.2
Nuclear structure	64.78354545454545	0.0	0.0	0.0	0.0	0.0	10.17	0.0	33.585	0.0	0.0	0.18000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Extracellular structures	22873.974545454545	4.588333333333333	146.52166666666668	2.001666666666667	0.0	0.0	0.0	1.0999999999999999	28.644	0.0	0.0	12.453333333333333	1.62	0.735	0.385	0.0	4.62	0.0	0.0	8.129999999999999	0.0	0.0	6.78	0.0	0.0	23.03	17.47	6.779999999999999	0.0	1.73	36.315000000000005
multiple functions	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Secondary metabolites biosynthesis, transport and catabolism	395.5086666666666	3.24	36.1	8.829999999999998	1.34	3.6399999999999997	0.635	10.09	47.27	0.0	0.0	0.0	0.0	1.13	0.35	9.309999999999999	0.0	0.0	0.0	1.53	3.28	0.0	1.42	0.0	0.0	3.0033333333333334	27.450000000000003	43.940000000000005	18.87	0.0	188.98
Cell motility	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2	0.0	0.0	0.0	0.0	0.0
Signal transduction mechanisms	22913.066378787873	101.66083333333333	72.32066666666667	203.79000000000005	62.255	90.35	4.675000000000001	164.81	137.32333333333332	0.0	28.616666666666667	26.39	24.380000000000003	8.49	18.78	51.55	41.989999999999995	5.47	5.05	83.09166666666667	4.57	16.505000000000003	3.9050000000000002	11.41	105.22833333333334	49.875	22.150000000000002	94.39999999999999	41.9	65.80000000000001	280.0
RNA processing and modification	11279.252378787873	22.755000000000003	78.74333333333333	119.72666666666666	8.986666666666668	66.27	24.97	50.22833333333334	31.622500000000002	26.38	57.12	8.543333333333333	7.723333333333334	52.230000000000004	0.0	2.47	21.209999999999997	0.0	0.0	34.394999999999996	0.0	9.709999999999999	1.37	6.52	14.059999999999999	4.33	1.44	2.18	28.849999999999998	10.04	55.669999999999995
Unannotated	11848.140000000003	2589.5400000000004	1043.2800000000004	1300.169999999999	577.3499999999998	659.7599999999998	714.5100000000001	1230.47	580.4899999999999	498.2799999999999	3970.92	509.93	451.12999999999994	565.3700000000001	658.9099999999997	1270.16	41454.029999999984	362.36	412.77	728.27	306.83000000000004	15987.69	244.79999999999998	462.74	823.7	923.5799999999996	13519.420000000002	9145.43	2461.030000000001	5098.209999999998	390840.20999999985
Inorganic ion transport and metabolism	498.70883333333336	23.27	33.06	213.80749999999998	6.97	42.445	0.0	0.0	28.65166666666667	4.36	12.54	4.505	0.0	5.71	0.0	0.0	0.0	1.6	0.0	0.0	0.0	4.31	2.78	0.0	0.0	12.215	0.0	23.189999999999998	0.0	4.01	108.985
Coenzyme transport and metabolism	3244.614333333333	5.699999999999999	16.03	27.235	0.0	1090.2	0.0	0.0	6.66	0.0	0.0	0.0	0.0	0.0	2.85	3.36	102.61	0.0	0.0	3.17	0.0	329.06	79.7	0.0	0.0	0.7533333333333333	0.0	0.0	0.0	6631.76	63.73
Nucleotide transport and metabolism	321.74166666666673	21.67	18.9	9.92	12.35	32.335	0.4566666666666667	0.725	10.584999999999999	14.11	2.55	5.88	0.0	1.65	5.07	0.0	0.61	0.0	0.0	4.135	7.56	0.0	0.9633333333333334	0.0	1.54	3.81	8.98	0.0	6.7	0.0	59.150000000000006
Intracellular trafficking, secretion, and vesicular transport	8797.581545454546	109.1466666666667	236.89483333333334	58.38616666666666	158.455	52.44	33.32	22.130000000000003	84.10900000000001	1.42	91.12833333333333	15.591666666666665	594.3866666666668	12.573333333333334	10.965	1.235	38.30500000000001	5.775	16.5	18.495	5.85	13.0	27.240000000000002	21.939999999999998	69.37333333333333	51.33	80.39999999999999	192.165	9.82	69.71	277.35999999999996
Multiple classes	15383.590545454541	194.47583333333336	412.31749999999994	587.7025	194.37333333333333	57.230000000000004	13.75	29.625	193.2748333333333	1.275	49.545	39.879999999999995	681.76	21.064999999999998	34.96	176.92	50.93	22.47	15.04	42.14666666666667	79.89	12.044999999999998	43.12833333333333	72.57	73.62833333333333	120.26000000000002	55.910000000000004	148.755	188.68999999999997	91.86000000000001	1856.5466666666669
Lipid transport and metabolism	1143.8623333333333	33.57	47.155	137.735	158.385	25.244999999999997	5.414999999999999	1.75	33.17	0.0	5.763333333333334	21.67	0.0	89.55499999999999	2.21	24.279999999999998	0.37	0.0	0.0	30.88	0.0	10.219999999999999	1.45	0.0	10.82	62.875	3.07	15.77	23.580000000000002	0.0	127.98
