	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Defense mechanisms	139.794	6.38	69.71	31.01	0.0	0.0	0.0	0.0	10.84	0.0	10.19	0.0	0.0	0.0	6.8	0.0	0.0	0.0	0.0	5.42	0.0	0.0	0.54	1.69	14.96	0.0	0.0	0.0	0.0	0.94	17.990000000000002
Posttranslational modification, protein turnover, chaperones	24006.611272727292	264.03749999999997	82.43333333333334	365.25083333333333	2334.1250000000005	3611.4900000000002	4.98	72.875	34379.41499999999	0.0	13.276666666666667	150.85999999999996	18.88	3.46	391.765	20.78	1808.505	0.0	192.17499999999998	49.36500000000001	58.74	27.79	105.76000000000002	6.81	205.73666666666668	89.28000000000002	1089.0200000000002	1824.2199999999998	72.73	728.47	2056.135
Function unknown	1086.7702727272726	116.77333333333334	112.38666666666668	187.51633333333334	118.0141666666667	16.95	18.42	17.043333333333333	106.61583333333336	1.09	13.334999999999999	9.629999999999999	0.0	9.305	4.77	20.196666666666665	34.71	0.0	5.73	12.129999999999999	19.07	4.05	24.545	0.695	0.87	276.45	197.94500000000002	64.23	81.42	40.13	287.41999999999996
Transcription	8738.7136060606	302.9416666666666	119.19999999999999	83.29666666666667	37.92583333333334	161.175	23.95	39.529999999999994	352.0545	22.9	21.42	23.195	24.221666666666664	31.21	30.810833333333335	0.0	66.04	17.46	14.12	44.714999999999996	129.59	297.46	268.645	9.16	10.726666666666667	95.25	133.44000000000003	92.29	165.53	715.12	590.3699999999998
Carbohydrate transport and metabolism	1787.5149999999996	1.26	85.96	104.83500000000002	633.855	581.0400000000001	133.11	4.550000000000001	29.435000000000002	6.3	95.5	0.0	0.0	40.51	305.4033333333333	54.485	7.27	0.0	0.0	8.54	0.0	0.0	15.57	0.0	8.63	15.61	11.5	287.59	214.59	273.99	214.29999999999995
Nuclear structure	62.64327272727273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Extracellular structures	35116.1356060606	20.098333333333333	170.37000000000003	18.848333333333333	0.0	0.0	0.0	10.163333333333334	5.492	0.0	0.0	19.916666666666668	0.0	1.735	1.175	0.0	0.0	0.0	0.0	15.64	0.0	0.0	9.25	0.0	0.0	25.34	0.0	0.0	0.0	6.3	52.685
multiple functions	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Secondary metabolites biosynthesis, transport and catabolism	548.2223333333333	1.38	24.61	5.989999999999999	0.0	15.839999999999998	4.75	24.24	66.08	0.0	0.0	0.0	0.0	4.53	0.0	9.59	0.0	0.0	0.0	13.24	19.72	0.0	26.210000000000004	0.0	0.0	2.4433333333333334	9.89	71.61999999999999	4.14	16.06	198.25
Cell motility	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Signal transduction mechanisms	31607.266939393925	93.5875	70.98833333333333	112.08083333333332	70.61583333333334	90.71	15.690000000000001	335.0783333333333	118.23666666666666	0.0	27.101666666666667	72.815	36.95666666666666	30.845	16.253333333333334	68.035	15.584999999999997	11.81	3.8	112.55833333333334	42.07	12.094999999999999	0.865	7.72	79.19666666666666	122.19	31.060000000000002	165.06999999999996	6.37	42.14333333333334	522.8399999999999
RNA processing and modification	16835.145772727272	27.68	112.24333333333334	146.54666666666665	43.515	72.705	25.43	107.675	89.0025	8.08	38.62	18.206666666666667	16.388333333333335	30.275	0.0	0.0	9.35	0.0	0.0	30.32	9.325	0.0	0.0	8.27	32.46333333333333	9.426666666666666	3.18	52.02000000000001	37.86	18.883333333333333	73.92000000000002
Unannotated	17057.829999999998	3185.7100000000005	1264.3200000000004	1665.8399999999992	658.8800000000001	779.8600000000004	898.17	1769.3400000000001	888.8000000000004	456.58000000000004	7302.099999999998	737.5	460.08000000000015	730.6999999999999	1098.82	1910.3000000000002	20305.239999999972	516.58	572.1000000000001	628.5799999999998	603.63	23192.25	527.17	741.1700000000002	941.0599999999995	1219.3500000000004	11657.569999999998	10755.590000000006	2934.51	7741.499999999997	217518.57999999996
