	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Defense mechanisms	200.4205	5.37	55.39	33.75	0.0	2.805	0.0	0.0	5.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.77	34.4	0.0	0.0	0.0	0.0	16.6	3.085	0.0	20.46	5.44	9.53	23.47
Posttranslational modification, protein turnover, chaperones	21919.56136363634	273.46750000000003	127.48000000000002	515.6016666666668	2053.0183333333334	3360.2099999999996	9.46	41.03	34042.295	9.535	16.298333333333332	127.09	0.0	9.01	351.45	18.55	1423.99	0.0	207.88	29.639999999999997	30.86	18.96	113.075	0.83	231.32333333333335	121.41000000000001	1005.47	1524.9299999999998	86.19	779.59	2247.1599999999994
Function unknown	1553.04453030303	110.89833333333331	125.79533333333333	316.47499999999985	165.895	108.94500000000001	13.33	37.90833333333333	194.29166666666663	22.03	24.548333333333336	1.99	4.38	5.680000000000001	12.08	35.574999999999996	70.36	0.0	13.82	8.53	0.0	25.775	15.36	25.409999999999997	15.62	190.535	162.26000000000002	174.9	19.830000000000002	35.89	360.885
Transcription	8071.608030303026	266.09333333333336	236.56766666666667	232.42916666666662	50.16666666666667	147.27	75.42999999999999	75.33999999999999	248.07299999999998	6.51	88.855	64.07833333333333	17.39333333333333	63.330000000000005	31.522499999999997	4.625	113.32000000000001	0.0	10.25	32.78	72.35	245.05999999999997	244.17833333333334	3.2	50.73	66.35166666666667	140.12	136.54	81.88000000000001	509.61	433.30999999999995
Carbohydrate transport and metabolism	1903.2319999999995	29.78	73.85000000000002	156.22166666666658	427.56	401.36	170.63	50.150000000000006	56.839999999999996	7.1	142.11	12.969999999999999	0.0	35.535000000000004	166.60999999999999	57.364999999999995	5.0	0.0	3.05	17.196666666666665	0.0	0.0	26.504999999999995	0.0	9.92	12.71	24.619999999999997	252.98	96.46	285.15000000000003	481.525
Nuclear structure	88.69836363636364	0.0	0.0	7.06	0.0	0.0	0.0	0.0	30.105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.45	0.0	0.0	2.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Extracellular structures	30375.70053030304	37.145	193.54499999999996	19.065	2.05	0.0	5.4399999999999995	6.993333333333334	40.803	0.0	0.695	17.896666666666665	0.0	4.61	0.0	0.0	4.19	0.0	17.65	10.790000000000001	0.0	0.0	31.43	0.0	0.0	27.7	4.28	0.0	0.0	22.06	54.37500000000001
multiple functions	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Secondary metabolites biosynthesis, transport and catabolism	607.8048333333334	6.503333333333333	39.585	32.595	0.0	7.403333333333332	7.085	21.42	76.87833333333332	0.0	0.0	0.0	0.0	6.13	0.47	18.035	0.0	0.0	0.0	32.8	3.78	0.0	12.23	1.64	0.0	9.02	19.21	92.77000000000001	16.1	2.75	260.31000000000006
Cell motility	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Signal transduction mechanisms	25478.145530303023	192.44416666666666	138.11133333333333	277.65083333333337	116.29916666666666	166.6	12.29	216.36333333333332	142.92833333333334	0.0	45.36166666666667	84.46000000000001	71.49833333333333	41.615	98.17000000000002	90.25	11.99	9.48	7.7	215.20000000000002	22.8	29.535	6.995	25.47	189.89	110.22500000000002	93.89	209.8	10.22	82.98666666666668	484.30499999999995
RNA processing and modification	12720.679030303038	79.75	231.2518333333333	242.06249999999997	56.66833333333333	103.425	5.37	85.18	59.81500000000001	14.23	55.62	30.756666666666668	40.03333333333333	46.6	0.0	5.15	17.970000000000002	0.0	0.0	41.660000000000004	2.43	4.94	0.0	14.64	33.82	2.486666666666667	27.169999999999998	23.450000000000003	10.09	12.806666666666667	91.55499999999999
Unannotated	18954.24999999999	4420.8899999999985	1682.4799999999998	2465.2900000000013	1110.1299999999999	1146.0599999999997	1546.1	2646.539999999999	1278.2899999999995	744.8700000000001	5377.289999999998	1068.0700000000002	819.2199999999998	1208.92	768.1899999999999	2147.0299999999997	31010.320000000007	961.9000000000001	1016.8200000000004	1087.7000000000003	651.8299999999999	18159.460000000003	596.6600000000001	829.77	1391.72	2087.840000000001	15333.510000000004	11777.720000000005	4644.039999999999	9159.92	276973.25000000006
