	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Defense mechanisms	974.0529999999999	30.68	276.05999999999995	159.93999999999997	0.0	34.035	0.0	16.24	33.39	0.0	2.08	0.0	0.0	0.0	1.43	10.32	5.01	0.0	0.0	52.43	0.0	0.0	2.3200000000000003	8.57	35.57	10.5	0.0	16.09	23.79	74.78	42.760000000000005
Posttranslational modification, protein turnover, chaperones	17266.80031818183	866.9875000000001	631.7816666666668	1667.1983333333335	1476.6683333333333	1881.296666666667	79.145	260.50000000000006	18258.168333333335	32.535	76.02833333333334	611.5633333333333	83.83833333333334	39.95	534.2966666666666	127.655	77.70499999999998	15.38	349.14000000000004	142.69	89.11000000000001	96.65	207.35000000000005	74.765	398.72833333333335	478.5350000000001	389.0199999999999	365.3199999999999	253.08999999999997	205.73499999999993	1303.5800000000006
Function unknown	5669.930984848484	478.9349999999999	542.8179999999999	730.8646666666668	554.0741666666667	216.255	86.665	143.50833333333333	442.7241666666667	48.08	171.05333333333337	24.674999999999997	39.519999999999996	35.285000000000004	77.355	61.541666666666664	152.76166666666666	0.0	13.65	121.22	0.0	162.89000000000001	72.59500000000001	38.375	110.08999999999999	191.39999999999998	1100.6050000000002	503.3599999999999	207.32	244.80000000000004	934.6400000000001
Transcription	6676.603818181818	1250.2136666666668	746.2691666666668	490.0816666666666	316.18583333333333	1205.32	337.87500000000006	326.3866666666666	416.9145000000001	19.935	583.5	435.2483333333334	183.83333333333331	316.48999999999995	68.95249999999999	25.799999999999997	257.44999999999993	73.87	140.40333333333334	117.31	170.48999999999998	191.19	196.2216666666667	254.555	143.82666666666668	443.2633333333333	362.4299999999999	134.21	322.54	406.65	484.1249999999999
Carbohydrate transport and metabolism	4861.954333333335	120.39	231.95	516.9799999999999	591.63	619.0166666666667	1164.2749999999999	67.29	177.94000000000003	8.0	610.33	11.969999999999999	0.0	32.96	88.38	170.745	32.33	1.45	10.379999999999999	57.84	0.0	0.68	60.730000000000004	0.0	5.74	77.03999999999999	21.540000000000003	291.87000000000006	22.41	809.57	999.495
Nuclear structure	250.3448181818182	0.0	0.0	1.825	0.0	0.0	9.49	0.0	21.765	0.0	0.0	4.4799999999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.73	0.0	0.0	4.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Extracellular structures	7273.732651515151	225.05166666666668	1416.3633333333332	115.435	23.61	0.0	18.57	59.52333333333333	167.712	2.925	2.04	26.21666666666667	17.990000000000002	14.135	18.475	0.0	16.83	0.0	4.73	98.525	12.84	0.0	80.42	9.97	0.0	160.35999999999999	29.090000000000003	24.889999999999997	7.84	57.72	91.425
multiple functions	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Secondary metabolites biosynthesis, transport and catabolism	2652.1443333333336	31.706666666666663	192.75666666666666	124.21500000000003	70.56	96.67333333333332	34.17666666666666	43.47	216.95	0.0	0.0	1.26	0.0	8.26	1.18	96.53	6.34	0.0	2.8	38.89000000000001	14.3	0.0	27.13	35.660000000000004	28.72	146.55833333333334	186.87	130.89000000000001	45.0	25.72	189.95999999999998
Cell motility	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.28999999999999	0.0	0.0	0.0	0.0	12.08
