	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Defense mechanisms	1140.0415	37.58	319.925	272.565	0.0	49.019999999999996	0.0	19.625	72.415	0.0	10.52	0.0	0.0	0.0	8.39	0.0	0.0	0.0	0.0	18.05	0.0	0.0	4.67	4.71	61.349999999999994	15.98	3.64	23.42	28.61	80.5	64.66
Posttranslational modification, protein turnover, chaperones	21998.50557575757	1121.5725000000002	490.4166666666666	2202.5841666666665	1624.2316666666668	2268.024999999999	52.86000000000001	193.76499999999996	22397.775	45.455	78.39166666666667	627.0266666666666	75.36333333333333	42.46	631.2450000000002	168.45999999999998	273.26000000000005	3.55	615.56	161.79999999999998	94.21	97.48	255.215	41.41	385.81499999999994	627.3100000000003	696.5200000000001	443.485	263.19000000000005	382.97	1481.4500000000003
Function unknown	6549.43740909091	608.4666666666666	669.4593333333331	802.3688333333331	592.1708333333333	265.555	71.94	117.62666666666667	533.76	33.585	177.89	61.25	38.56	53.5	52.169999999999995	142.505	215.4299999999999	0.0	27.34	160.405	0.0	76.005	132.115	31.665	146.96	205.35000000000002	1016.9900000000001	408.06999999999994	169.70000000000002	170.23999999999998	1173.2416666666666
Transcription	8601.07807575758	1837.5573333333336	812.3918333333335	655.5808333333333	459.5225000000001	917.3416666666666	520.5016666666667	307.2866666666667	597.565333333333	26.09	626.45	382.84999999999997	152.91333333333336	341.19499999999994	54.560833333333335	45.48	244.47000000000003	75.09	59.72	94.00500000000001	138.735	141.41500000000002	225.17833333333334	183.755	179.06666666666666	337.37166666666667	500.475	196.74999999999997	376.28000000000003	509.47999999999996	607.0750000000002
Carbohydrate transport and metabolism	5603.680666666669	181.605	206.05999999999995	468.49333333333334	575.3249999999998	597.1749999999998	794.285	68.51	150.38499999999993	4.53	633.31	14.34	0.0	41.075	136.23333333333332	172.975	14.17	6.87	9.129999999999999	67.19166666666668	0.0	6.88	57.9	0.0	9.89	109.255	23.49	263.16999999999996	94.77	670.54	1017.545
Nuclear structure	294.3889090909091	0.0	0.0	2.495	0.0	0.0	0.0	0.0	17.259999999999998	0.0	0.0	1.3666666666666665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Extracellular structures	9206.050909090907	207.27333333333337	1328.135	147.02166666666668	44.36	0.0	17.29	75.74333333333331	121.55200000000002	5.34	0.48	26.96333333333333	7.46	9.995	12.945	0.0	20.259999999999998	4.0	9.899999999999999	199.14999999999998	17.619999999999997	0.0	117.7	9.780000000000001	2.36	207.6	12.59	39.86000000000001	14.68	76.53	80.28
multiple functions	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Secondary metabolites biosynthesis, transport and catabolism	2748.0978333333337	40.943333333333335	256.9333333333334	129.15	42.51	90.05333333333334	53.00666666666667	48.17	428.1016666666667	0.0	0.0	2.4	0.0	6.85	8.945	132.95000000000002	8.370000000000001	9.2	3.1	40.370000000000005	6.16	0.0	34.49	127.565	9.77	35.55833333333334	262.7099999999999	306.05000000000007	114.88000000000001	26.35	212.70000000000002
Cell motility	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.33	0.0	0.0	0.0	0.0	0.0
