	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Defense mechanisms	271.01500000000004	17.79	70.845	36.425	0.0	2.09	0.0	2.74	7.17	0.0	1.27	0.0	0.0	0.0	0.0	4.1	3.475	0.0	0.0	0.0	0.0	0.0	8.52	1.9	15.61	0.0	0.0	5.1	47.39	15.860000000000001	24.25
Posttranslational modification, protein turnover, chaperones	22080.324424242423	291.255	176.075	628.7800000000002	2784.7583333333337	3774.8500000000004	20.245	119.01	37110.431666666664	10.035	22.573333333333334	174.62333333333333	22.28	11.52	537.1250000000001	40.61	994.94	2.42	212.76	58.23500000000001	62.290000000000006	5.465	121.81	0.66	293.30833333333334	142.89499999999998	877.3900000000001	1268.27	79.27	505.32500000000005	1841.5600000000004
Function unknown	1793.415424242424	229.13000000000002	211.0916666666667	234.64200000000005	92.48583333333335	44.275	21.265	15.780000000000001	149.76999999999998	14.559999999999999	24.24	27.71	4.93	2.335	21.700000000000003	34.31333333333333	58.015	0.0	33.74	18.825	0.0	78.59	19.025	1.34	39.66	117.995	310.7749999999999	252.57000000000005	39.519999999999996	63.6	403.1716666666666
Transcription	7648.712424242423	374.9866666666666	268.589	234.35083333333327	77.30083333333336	237.065	101.49	124.91666666666666	353.72049999999984	9.42	119.21	66.03333333333333	57.74	38.715	37.55416666666667	8.115	69.61999999999999	8.43	35.67	74.73166666666665	123.44999999999999	355.94	278.71000000000004	75.00500000000001	31.17666666666667	151.79	250.015	114.42000000000002	71.52000000000001	494.06	551.99
Carbohydrate transport and metabolism	2696.975833333334	46.205000000000005	135.58999999999997	134.19166666666663	783.29	562.7950000000001	153.21	28.42	44.544999999999995	3.53	142.76	3.695	0.0	36.32	154.30666666666667	40.614999999999995	2.3	0.0	0.0	11.006666666666666	0.0	0.0	20.72	0.0	12.06	13.9	5.54	478.92999999999995	538.77	501.78	296.635
Nuclear structure	109.99509090909092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.125	0.0	0.0	0.5533333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Extracellular structures	23119.540757575756	55.93	440.9216666666666	42.300000000000004	0.0	0.0	0.0	10.860000000000001	34.643	2.145	4.5	25.803333333333335	8.57	1.1	1.145	0.0	16.78	0.0	2.325	30.23	0.0	0.0	41.87	0.79	0.0	28.939999999999998	0.0	4.699999999999999	0.0	21.01	107.34
multiple functions	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Secondary metabolites biosynthesis, transport and catabolism	838.6234999999999	10.303333333333335	62.211666666666666	25.909999999999997	0.0	10.209999999999999	6.515	33.7	133.13500000000002	0.0	0.0	2.69	0.0	6.78	0.0	22.055	4.94	0.0	0.0	8.29	5.38	0.0	10.67	1.82	1.92	7.158333333333333	40.59	31.93	49.129999999999995	7.96	165.28
Cell motility	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Signal transduction mechanisms	23600.88625757577	326.47833333333335	193.17733333333334	335.01166666666666	145.44333333333333	133.44	14.495000000000001	166.20000000000002	212.09	2.3066666666666666	91.73333333333333	94.66	60.540000000000006	25.39	82.57666666666667	73.57499999999999	31.669999999999998	11.91	31.08	184.31666666666666	21.68	48.32	12.54	25.6	217.10666666666668	50.489999999999995	132.84	206.15	118.45	73.98833333333334	945.16
RNA processing and modification	16658.674757575754	110.405	150.72733333333332	221.11249999999998	61.07	89.80499999999999	20.560000000000002	70.65	117.0475	23.855	46.23	32.94833333333334	20.87666666666667	103.84499999999998	3.93	5.8	35.2	0.0	0.0	8.725	15.295	26.68	0.23	12.870000000000001	51.21666666666667	0.59	41.56	53.89	26.94	17.273333333333333	56.23500000000001
Unannotated	22422.42999999998	5168.949999999993	2969.1900000000005	2958.9400000000005	1189.2599999999998	1263.25	2686.53	2755.3299999999995	1904.029999999999	848.3	5239.989999999998	944.93	597.3	1075.0799999999997	1362.1799999999998	2003.9800000000005	20975.030000000006	1142.12	1051.05	1176.83	1313.2100000000007	25931.600000000002	762.9099999999999	1102.14	1743.17	1791.2299999999993	20006.610000000004	15554.489999999998	5387.370000000002	10560.490000000003	227286.00000000003
