	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Defense mechanisms	0.0008726687951522743	0.0026162611143301694	0.013877353538044458	0.003647588385798188	0.0	0.00030317976093768124	0.0	0.0012509130752373994	8.636454413854558e-05	0.0	0.0003538807059780762	0.0	0.0	0.0	0.0	0.004604154969118472	0.0013493992746250807	0.0	0.0	0.0	0.0	0.0	0.008660032729231677	0.004352606982497937	0.009268330334930503	0.0	0.0	0.00027527555893082974	0.029705266588940286	0.0009867983061414196	0.0003107894166527506
Posttranslational modification, protein turnover, chaperones	0.07109868498745445	0.04283300342069891	0.03449015490452647	0.06296583734309363	0.23092416102021227	0.5475876175002901	0.022729314022678793	0.05433254200146091	0.44700495309293065	0.0398024750118991	0.006289974123053889	0.027242159695311314	0.008934335839598998	0.01268638636213466	0.42757920713262226	0.04560359348680516	0.3863514573512166	0.010415321712933075	0.4436659368157647	0.05237243016709536	0.14020753145609655	0.005792017296564003	0.12381204069808811	0.001511958214972968	0.17414980930949656	0.09932092415480426	0.02832885611334254	0.06845563394611832	0.049688467662065756	0.03144097440421897	0.023601540541486166
Function unknown	0.005774800942682659	0.03369667842194895	0.04134933569438024	0.02349697828470717	0.0076693238379471045	0.006422623883021932	0.023874480745481083	0.007204163623082541	0.0018040192155690336	0.0577502776455656	0.006754384498353202	0.004322905941304579	0.001976942355889724	0.002571415985727815	0.01727431937589556	0.03853265955455736	0.02252817235032347	0.0	0.07035762694192471	0.01692987031674371	0.0	0.08329270619157642	0.01933769045465172	0.0030697333455511774	0.023547852727952834	0.0820138734430605	0.010034192615170022	0.013632617239050918	0.02477214888362355	0.003957148314665465	0.0051670716327526
Transcription	0.02462886798048029	0.05514688220305166	0.05261210402187625	0.023467820943549576	0.006410118203074448	0.03438914355344087	0.11394408891882787	0.057029157535914275	0.0042606568668003345	0.037363160399809615	0.03321741650365863	0.010301547780253061	0.02315388471177945	0.042634847917538486	0.029895053866157192	0.009112857944974734	0.0270345834530642	0.03628147191736604	0.07438223334375976	0.0672083625615291	0.2778715645891012	0.37723890879030036	0.28329081243710813	0.17182488774855678	0.01851093180068439	0.105503503113879	0.008072395355745261	0.006175888128012851	0.044830569032306596	0.030740073841880815	0.007074336086521724
Carbohydrate transport and metabolism	0.008684267110786492	0.00679507278176647	0.02655981884710915	0.013437912554680442	0.06495378213627946	0.0816402170128815	0.17201077803974402	0.01297479912344777	0.0005365562926989558	0.01400126923687133	0.03977953510663792	0.0005764394605961898	0.0	0.03999735700284122	0.12283606644377222	0.04560920830993823	0.0008931275774496936	0.0	0.0	0.009898615632737978	0.0	0.0	0.02106054907860098	0.0	0.0071605422062307415	0.009661365658362989	0.00017887354867039476	0.025850534007596526	0.33771484448456124	0.03122040693919555	0.0038016914890222136
Nuclear structure	0.00035418439369149765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005074067533941747	0.0	0.0	8.632291426158547e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003394895459581432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Extracellular structures	0.07444496347946619	0.008225266111550668	0.08636919826264557	0.004235909093184993	0.0	0.0	0.0	0.004957998539079619	0.000417284086832864	0.008507853403141362	0.001253908013308144	0.004025455899391164	0.003436591478696742	0.0012113736977732749	0.0009114790638433371	0.0	0.006515948152002548	0.0	0.00484829527682202	0.027186718707843952	0.0	0.0	0.04255816553672891	0.0018097681664070375	0.0	0.02011510231316726	0.0	0.0002536853190146862	0.0	0.0013072277687283245	0.0013756757106600517
multiple functions	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Secondary metabolites biosynthesis, transport and catabolism	0.0027003692021894845	0.0015152451010669956	0.012186227574625013	0.0025946194941944005	0.0	0.0014810839039108735	0.007314471763781295	0.015385317750182613	0.0016036462460091029	0.0	0.0	0.0004196541675246956	0.0	0.007466466973548003	0.0	0.02476698483997754	0.0019182827098267335	0.0	0.0	0.0074554382430706695	0.012109753078083148	0.0	0.010845369626866433	0.004169339320076972	0.0011399868189024066	0.004975487470344009	0.001310555476630203	0.0017234409013061555	0.030795943184524922	0.0004952657324644199	0.0021182381354377987
Cell motility	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
