	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Defense mechanisms	965.297	45.85	255.32000000000002	206.20000000000002	0.0	18.695	0.0	23.95	53.295	0.0	9.61	0.0	0.0	0.0	2.7350000000000003	4.46	1.67	0.0	2.69	9.5	0.0	0.0	11.96	7.22	41.9	18.919999999999998	2.24	3.78	11.05	50.09	45.629999999999995
Posttranslational modification, protein turnover, chaperones	17988.492454545456	922.885	396.9550000000001	1667.4749999999997	1328.1083333333333	1313.2449999999997	67.325	178.59999999999997	4782.048333333334	28.85	78.19166666666666	574.5083333333334	96.76833333333333	40.449999999999996	498.58333333333337	199.46500000000003	101.25999999999999	23.799999999999997	237.215	88.48499999999999	104.86	34.400000000000006	193.08	30.005000000000003	375.33166666666665	504.5900000000001	657.9	278.2299999999999	186.69	207.02499999999995	1206.06
Function unknown	5969.8334545454545	481.57333333333327	628.0246666666668	677.1526666666665	461.04249999999996	178.185	30.84	148.38083333333333	462.9416666666668	57.849999999999994	183.49666666666667	39.92	8.69	39.705	74.215	68.11	167.37333333333333	0.0	44.1	193.87	21.47	180.24499999999995	67.355	18.66	49.08333333333333	223.82	920.4950000000002	457.71999999999997	267.53999999999996	129.03000000000003	792.9200000000001
Transcription	6392.43995454546	1171.1113333333335	555.4095000000002	481.94000000000005	255.80083333333332	926.6133333333333	379.2566666666666	268.1349999999999	461.2921666666665	61.68	444.305	349.3399999999999	115.83500000000001	246.845	55.07083333333333	24.744999999999997	183.45666666666662	107.75999999999999	77.75999999999999	76.03500000000001	118.38499999999999	98.32000000000001	137.22666666666666	116.33	200.45333333333335	406.13999999999993	481.7249999999999	129.57999999999996	233.73	305.95	313.32
Carbohydrate transport and metabolism	4642.845999999999	125.65	222.31000000000003	398.41666666666663	482.56500000000005	611.185	908.38	70.79	161.50500000000002	3.82	552.7900000000001	16.265	0.0	25.43	72.98333333333333	137.675	27.419999999999998	0.0	17.22	51.49499999999999	0.0	0.0	62.275000000000006	0.0	11.239999999999998	63.150000000000006	77.36	121.85000000000001	90.78	187.67000000000002	810.585
Nuclear structure	200.28045454545457	0.0	0.0	4.425	0.0	0.0	4.15	0.0	2.78	0.0	0.0	0.8033333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29	0.0	0.0	4.83	0.0	0.0	0.0	0.0	0.0	0.0	26.09	0.0
Extracellular structures	4016.1371212121226	192.35999999999999	1049.1816666666664	123.975	3.21	0.0	12.15	46.68333333333333	149.24300000000002	7.01	1.14	22.96333333333333	23.02	8.445	6.715	0.0	11.965	0.65	7.5649999999999995	78.1	7.24	1.38	64.94999999999999	4.58	12.5	128.345	21.07	29.310000000000002	35.23	50.5	64.72
multiple functions	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Secondary metabolites biosynthesis, transport and catabolism	2274.0414999999994	48.53	175.135	79.60000000000002	50.94	71.55	12.610000000000001	43.769999999999996	193.09999999999997	0.0	0.0	0.11	0.0	4.0	4.67	74.02499999999999	9.26	0.0	0.0	39.239999999999995	12.64	0.0	17.459999999999997	11.195	9.09	61.49	141.15000000000003	98.34000000000002	42.31	9.57	200.21999999999997
Cell motility	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.92	0.0	0.0	0.0	0.0	0.0
Signal transduction mechanisms	12091.696121212119	711.9483333333334	400.725	692.316666666667	522.9433333333333	861.31	26.85	205.59833333333336	497.22	41.66333333333333	225.76333333333332	279.1516666666667	87.32833333333333	104.23833333333333	314.285	476.455	114.07166666666667	31.82	25.115	571.6399999999999	40.669999999999995	119.01500000000001	21.005	122.89	832.7583333333333	250.74499999999998	230.19000000000003	168.48499999999996	178.18	369.6116666666667	932.1200000000001
RNA processing and modification	5702.266787878785	317.648	601.6261666666664	553.4741666666666	128.30833333333334	598.985	54.11	98.35833333333333	238.21916666666664	44.67999999999999	138.7	24.959999999999994	286.26500000000004	160.455	12.25	19.060000000000002	53.77499999999999	5.17	0.0	41.144999999999996	54.035000000000004	29.72	21.82	26.230000000000004	184.14333333333332	44.561666666666675	47.82	158.20000000000005	38.730000000000004	62.86666666666666	356.87999999999977
Unannotated	77222.21999999997	18026.350000000017	9465.700000000006	13878.850000000008	6526.259999999998	6556.6299999999965	4703.680000000001	10350.279999999992	5388.76	3729.359999999999	6134.080000000002	5152.339999999998	2623.1399999999994	4641.339999999998	1406.0299999999995	5644.009999999999	35770.12000000001	2779.7400000000002	4064.68	3505.079999999998	3302.0700000000015	4793.829999999998	2607.2100000000005	3228.2299999999987	5936.120000000001	6951.899999999998	34355.809999999976	34882.92999999995	28607.709999999992	26193.81999999998	281114.6199999998
Inorganic ion transport and metabolism	3385.501833333335	249.24	112.39166666666667	524.1883333333333	18.46	329.89	5.43	100.13000000000001	104.89333333333333	8.89	22.32	37.69	0.0	2.6199999999999997	4.77	4.345000000000001	23.724999999999998	64.79	0.0	15.78	13.37	106.5	37.68	0.0	15.77	112.295	26.42	34.35	2.26	39.6	169.82500000000002
Coenzyme transport and metabolism	2695.3995	86.45	87.25499999999998	96.33499999999998	68.095	843.8149999999999	8.69	3.75	50.93	0.0	0.0	0.0	0.0	0.0	4.32	71.11	35.23	10.34	0.0	14.825	0.0	44.73	15.959999999999999	0.0	0.0	5.9399999999999995	5.96	2.33	0.0	1252.88	138.18999999999997
