	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Defense mechanisms	0.0054534073450331795	0.0035528011337968633	0.019966498324134184	0.012513988721631116	0.0	0.0021536777835378146	0.0	0.006886478062469988	0.003221590672106205	0.0	0.0024884639884821145	0.0	0.0	0.0	0.0009436240684515594	0.001452915440972867	0.0006616848795099569	0.0	0.003127543308917568	0.002853684106181079	0.0	0.0	0.0071294872253418705	0.006150805482906384	0.012469792745497187	0.0038238058185713275	0.0003814856823654837	0.0006284863952647376	0.004285586853913846	0.008385481014226355	0.002566117020109967
Posttranslational modification, protein turnover, chaperones	0.10162527893248618	0.07151203651830138	0.03104261844844386	0.10119671844617768	0.10588830757831615	0.15128679223547026	0.025204594293073375	0.0513538614595883	0.28906655979412127	0.04187045556797237	0.02024736177933375	0.1536295171191697	0.06111272503747116	0.015527056231358893	0.1720201950501426	0.064978874088263	0.040121084370765406	0.04146485940276664	0.275799325659807	0.02657981454057187	0.10436738593837089	0.02761699087194226	0.11509710647734184	0.02556162306296483	0.11170186382232382	0.10197960771632698	0.11204438858404094	0.046260256548811614	0.07240508685585302	0.03465770027890219	0.06782579647762058
Function unknown	0.033726338743042795	0.037315905881635796	0.0491126956545313	0.04109544536124684	0.03675830413935295	0.020527043373077588	0.011545632201981178	0.0426647746822971	0.027984023924620207	0.08395860847858583	0.04751559282065623	0.010675024133790784	0.005488051331278734	0.015241082018939553	0.025605506486337287	0.022187908225260535	0.06631640952086619	0.0	0.051273107778165336	0.05823618291213956	0.02136913767019667	0.14470420115445437	0.0401510545203095	0.015896680098481043	0.014607613220162774	0.04523489525965299	0.15676592106652498	0.07610338434935865	0.10376162053358462	0.021600691061402014	0.04459183667730869
Transcription	0.03611383750369241	0.09074647050968426	0.04343405471940392	0.029248262485465082	0.02039465956124783	0.10674653917785074	0.14198307339438093	0.07709836305972399	0.027884314499465126	0.08951714729402203	0.11505067558819417	0.09341715758763705	0.0731540190976608	0.094753428811614	0.01900042552212715	0.008061074571047891	0.07268892358001894	0.18774173316143417	0.09040809208231601	0.022839986422471408	0.11782884783820366	0.078933213445621	0.08180232165353235	0.09910293654106643	0.059656599565888535	0.0820824786022494	0.08204070997210383	0.02154477965566261	0.09064888826835141	0.051218564909214476	0.0176203327797689
Carbohydrate transport and metabolism	0.026229575434563567	0.009736302343763922	0.017385054999366562	0.024179348560506932	0.03847426438345025	0.07040896261736075	0.3400720291710656	0.020354646431826745	0.0097626982174409	0.005544025659260119	0.14314235256951388	0.004349430549501681	0.0	0.009761509022582366	0.02518055938908823	0.04484980568070392	0.010864311015666478	0.0	0.02002092779909313	0.0154684697945047	0.0	0.0	0.037122810782455266	0.0	0.0033451186267157125	0.012762861387039078	0.013174880530265097	0.020259541603970446	0.03520774430753836	0.031417512915549214	0.045585272074202016
Nuclear structure	0.0011314765319738545	0.0	0.0	0.0002685470421591546	0.0	0.0	0.0015536437625882588	0.0	0.00016804619698762078	0.0	0.0	0.00021481970743516857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.711246218868557e-05	0.0	0.0	0.002879215994849601	0.0	0.0	0.0	0.0	0.0	0.0	0.004367682165325726	0.0
Extracellular structures	0.022689008331610475	0.014905492390341647	0.08204795546456331	0.007523868825238688	0.0002559290223511346	0.0	0.004548619690469239	0.013423121122462378	0.009021481502526437	0.010173722479427601	0.0002951976011310729	0.006140634707555503	0.014537967968473703	0.00324168083742462	0.0023167954733646144	0.0	0.004740754241518943	0.00113244363915119	0.008795488896639926	0.023460287230814975	0.00720598773787722	0.0011078909128860554	0.03871740763260488	0.0039017574946968473	0.0037201052343368694	0.025939025252882508	0.003588349699750331	0.00487326355693372	0.01366345926365473	0.008454118411228407	0.003639690851227637
multiple functions	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Secondary metabolites biosynthesis, transport and catabolism	0.012847107801029387	0.0037604675904724487	0.013695882359381325	0.004830812329009879	0.004061378317310529	0.008242612752721618	0.004720830806322396	0.012585434020639306	0.011672561380686897	0.0	0.0	2.9415146661247148e-05	0.0	0.0015354320129897547	0.0016112337841567759	0.02411481289641625	0.0036689832241091026	0.0	0.0	0.011787217297531108	0.012580619476072936	0.0	0.010408097571443899	0.009537156146971879	0.0027052605264097714	0.012427368910356815	0.024038707172271443	0.016350622251411193	0.016409337537474644	0.0016020972909991259	0.011259871789752742
Cell motility	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01271637748966744	0.0	0.0	0.0	0.0	0.0
