	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Defense mechanisms	0.00460602937510415	0.004712046647442488	0.02069469920606107	0.012432541317282223	0.0	0.002010255930488882	0.0	0.005997726216557128	0.0020883041905868397	0.0	0.0017223502502574913	0.0	0.0	0.0	0.001986842105263158	0.0034738778012396976	0.0013292566009379943	0.0	0.0	0.00403607055834392	0.0	0.0	0.010054559625876848	0.0033371767110061215	0.011465564308556272	0.002854194937589018	0.0007880600355637352	0.0006755705587629172	0.006707703634021146	0.0033353502456165995	0.0028298410776103375
Posttranslational modification, protein turnover, chaperones	0.0964691629627241	0.07228776838804948	0.03863991343338453	0.09642171435521872	0.11881779753344665	0.18014886886559123	0.030617969056307877	0.06218880701055568	0.3617059748313597	0.07381759099645327	0.012437091157109345	0.11844747149488272	0.052662042410679726	0.022823721165982563	0.17146842105263163	0.07204497702420187	0.05518876480190707	0.0696015520071631	0.5402906444362522	0.04825374346585584	0.08510804885687442	0.07047908149526305	0.13168150305615944	0.02599435679668532	0.12425577828042536	0.12151543358716413	0.04591576617466022	0.050761561953230054	0.08664287613243625	0.013191147785525069	0.06684937219372306
Function unknown	0.029529724325833957	0.04063104230027119	0.03877885186333793	0.04329465303169523	0.03431829868828168	0.016234073779550124	0.022360285912477008	0.034322512115780385	0.01945037091281265	0.06420773147872952	0.04004579155198685	0.011736293534446234	0.008301375205445107	0.015099036961210108	0.019394736842105263	0.026928229230524712	0.07406351756363419	0.0	0.03348832784311861	0.052943749088864366	0.02954118383964923	0.0996168816862102	0.060237108750051276	0.015007921107642696	0.03694748488446327	0.039981158948938514	0.0957524030390828	0.08240042793239183	0.08717969692631752	0.010382360545405568	0.045006826464976536
Transcription	0.03386684726440049	0.08133940582931315	0.04565912666365364	0.03239578457361546	0.024312284830261037	0.07652128661057286	0.15344874385499294	0.07862325455309921	0.016899084725415212	0.06362321425033188	0.10150671199892525	0.06999289137455393	0.10027887915958635	0.07396217414206065	0.019484210526315795	0.013442282804042903	0.07042727955846917	0.12207133263691985	0.0749087276576009	0.024889101776454176	0.13351080488568745	0.1145927684888247	0.10679739098330389	0.07860176045445598	0.025689912672207337	0.0606290568384168	0.040059718474489865	0.021712027926424605	0.07029796110349903	0.0316682301120943	0.02388120237183954
Carbohydrate transport and metabolism	0.027813997828413456	0.009689916604253782	0.020426912846653673	0.024148770560261715	0.053163550790953064	0.05494056354993188	0.2724311608408481	0.036309998008364874	0.005936975052080641	0.010204283817789138	0.11840124560370097	0.004240459848035477	0.0	0.020463331975074286	0.04066491228070175	0.04148742749655494	0.010882802580778901	0.019877630204447095	0.006659610650620177	0.012648992370757577	0.0	0.0017381086440304537	0.03250605078557656	0.0	0.0018069313366092083	0.013074717477691669	0.0019507206008530324	0.03701359452553421	0.0734217468659891	0.04133587274772488	0.0431113399293932
Nuclear structure	0.0011785871643056336	0.0	0.0	0.00013621762457927334	0.0	0.0	0.004686793135687789	0.0	0.0009042465974063918	0.0	0.0	0.0005590392527940192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033556221028018204	0.0	0.0	0.0	0.0	0.000571144825704927	0.0	0.0005955982581458214	0.0
Extracellular structures	0.03293617434597104	0.018599545775683537	0.08075946187290273	0.006874449453767329	0.00018512223820107203	0.0	0.004750128178061949	0.009165670849100447	0.0024449241511472733	0.006756622877409895	0.00023423963403501881	0.0037108437138095637	0.002609268940413954	0.0035405837863624165	0.004028947368421053	0.0	0.00846785686523463	0.0	0.0019978831951860533	0.025159839223608305	0.0030848731600375823	0.0	0.017565738195840338	0.005540088303945556	0.0032022116492906594	0.02613822004403722	0.003139805269898905	0.006849475633640429	0.00935090697151271	0.003694062832908969	0.004220483393695661
multiple functions	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Secondary metabolites biosynthesis, transport and catabolism	0.01140065012654	0.0025510951819272504	0.011911024365736189	0.007726015997728058	0.003212969015557589	0.0056682434526350274	0.01312342290717898	0.01355971586005444	0.007438570966308053	0.0	0.0	0.0005190238115413947	0.0	0.001520587562985122	0.0007947368421052632	0.026407758851052905	0.0051382375042106085	0.011102820474556034	0.0	0.008159610138076099	0.027215784528656438	0.0	0.022693522582762433	0.010686464748727467	0.003210877986636507	0.02080926800273644	0.009626145562615802	0.024702013711738083	0.025573120104705617	0.0017367103754570199	0.010483193757354875
Cell motility	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006848572528700827	0.0	0.0	0.0	0.0	0.0
