	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Defense mechanisms	165.026	4.32	30.24	23.335	0.0	3.085	0.0	6.54	14.685	0.0	3.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6	0.0	0.0	11.98	1.32	18.310000000000002	0.0	0.0	5.359999999999999	6.27	5.85	27.71
Posttranslational modification, protein turnover, chaperones	14682.088151515145	148.68	85.90666666666665	352.55500000000006	1853.4	3074.22	8.49	38.08	25601.75833333334	10.495000000000001	8.89	89.80666666666667	17.6	0.0	310.35	20.880000000000003	893.2500000000001	4.9	98.4	79.03999999999999	90.92000000000002	15.529999999999998	120.475	8.275	154.97333333333333	101.94	537.0799999999999	1346.08	101.68	302.5300000000001	1502.6599999999999
Function unknown	827.8036515151514	52.415000000000006	74.43666666666667	141.27633333333333	106.62666666666668	37.735	8.92	34.8	115.25	1.69	35.08833333333333	10.48	1.04	16.5	3.005	2.17	44.94	0.0	4.07	27.91	44.82	0.0	4.21	2.79	11.12	104.01	106.41000000000001	67.39	20.09	38.620000000000005	243.07499999999996
Transcription	5418.896318181821	182.04166666666666	177.46416666666664	95.51250000000006	29.698333333333334	180.425	22.439999999999998	26.115	152.228	1.7349999999999999	38.519999999999996	68.965	53.43	44.64000000000001	36.90166666666667	1.065	49.75000000000001	0.0	27.009999999999998	42.690000000000005	27.91	295.6700000000001	259.855	13.53	20.443333333333335	90.97000000000001	167.91500000000002	63.720000000000006	104.27000000000001	313.17	485.2899999999999
Carbohydrate transport and metabolism	1331.6011666666661	26.805000000000003	98.75	150.21666666666667	412.16	265.1016666666667	98.13000000000001	8.16	34.35000000000001	0.0	55.5	0.535	0.0	60.26	153.35666666666668	23.115	5.82	0.0	0.0	13.846666666666668	0.0	0.0	35.86000000000001	0.0	2.54	7.92	22.830000000000002	123.19	177.64	443.73	243.00499999999997
Nuclear structure	66.82081818181818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Extracellular structures	25847.77181818182	11.238333333333333	192.53666666666666	4.193333333333333	0.0	0.0	0.0	16.689999999999998	12.318	0.0	0.0	9.096666666666668	0.0	0.0	0.0	0.0	2.035	0.0	0.0	7.99	0.0	0.0	6.11	2.44	0.0	19.13	3.11	0.0	0.0	13.74	31.925
multiple functions	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Secondary metabolites biosynthesis, transport and catabolism	452.6881666666668	3.24	35.03666666666667	14.024999999999999	0.0	10.71	0.66	24.91	30.224999999999998	0.0	0.0	0.0	0.0	2.35	0.0	10.68	7.635	0.0	0.0	5.0	1.45	0.0	6.08	1.26	11.03	20.443333333333335	16.419999999999998	45.2	15.11	4.390000000000001	127.89
Cell motility	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
