	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Defense mechanisms	1138.4955	86.13	366.215	235.2	0.0	44.75	0.0	19.97	100.51000000000002	0.0	6.33	0.0	0.0	0.0	7.575	11.39	4.92	0.0	0.0	12.75	0.0	0.0	10.155	12.44	108.46	6.015000000000001	2.99	19.56	29.57	25.54	108.47999999999996
Posttranslational modification, protein turnover, chaperones	22299.78163636363	1025.5599999999997	603.5633333333333	2134.2666666666655	1548.375	2339.7466666666664	82.87	189.07	8052.966666666667	40.455000000000005	53.54333333333333	583.7983333333334	100.15333333333334	44.199999999999996	545.7633333333333	219.73999999999998	265.6500000000001	15.18	425.41499999999996	173.51500000000001	153.23999999999998	113.97	210.90999999999997	83.015	482.1816666666667	563.7900000000001	625.46	292.2199999999999	280.49000000000007	311.395	1445.0950000000003
Function unknown	7217.091136363633	686.8166666666666	763.6786666666667	766.1230000000003	590.9933333333333	256.06	90.605	154.11333333333332	596.3050000000002	52.440000000000005	179.32833333333332	32.875	49.36	53.09	100.34000000000003	75.85499999999999	284.9833333333334	0.0	27.209999999999997	174.925	23.09	49.215	102.63000000000001	57.894999999999996	148.7	139.19	1131.1100000000006	442.71000000000015	202.03	121.81	1147.1449999999995
Transcription	8782.888636363637	1769.6860000000001	958.9259999999999	665.3041666666666	435.53499999999997	1212.5016666666668	446.71	452.63999999999993	591.4770000000001	59.785000000000004	569.38	410.165	231.30333333333334	372.005	49.101666666666674	20.855	223.38500000000002	124.62999999999998	133.87166666666667	125.18666666666665	226.85500000000002	185.375	233.06333333333336	143.21	207.32333333333335	208.51499999999996	641.3849999999999	169.17	311.37999999999994	317.36999999999995	632.2050000000002
Carbohydrate transport and metabolism	5934.911333333334	159.25	370.34999999999997	476.71333333333325	628.365	694.32	830.4350000000001	86.71000000000001	200.77	12.15	620.81	20.439999999999998	0.0	34.864999999999995	73.75	119.28500000000001	41.010000000000005	1.08	20.45	61.81666666666666	0.0	0.0	82.685	0.0	16.38	73.28999999999999	47.21	147.93	344.61	651.49	965.5200000000001
Nuclear structure	360.6416363636364	0.0	0.0	6.88	0.0	0.0	5.5	0.0	31.47	0.0	0.0	0.47333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.66	0.0	0.0	1.94	0.0	0.0	0.0	0.0	0.0	0.0	8.73	0.0
Extracellular structures	6945.049469696969	268.775	1517.4416666666666	132.385	5.04	0.0	24.965	90.32333333333332	148.31700000000004	3.66	6.005	15.43	24.28	12.855	12.229999999999999	0.0	25.610000000000003	0.0	4.61	104.61999999999999	8.440000000000001	2.8	66.88	18.7	1.44	101.31	14.59	48.19	21.89	55.790000000000006	74.125
multiple functions	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Secondary metabolites biosynthesis, transport and catabolism	2955.072166666667	44.81666666666666	215.44833333333338	128.71	72.89	87.33666666666666	39.66	59.87	212.31666666666672	0.0	0.0	1.24	0.0	8.09	2.995	116.97	9.334999999999999	0.0	0.0	41.98	42.470000000000006	0.0	34.4	38.58	19.64	80.615	188.29000000000002	203.35999999999999	101.4	16.85	229.625
Cell motility	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.34	0.0	0.0	0.0	0.0	4.72
