	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Defense mechanisms	0.0004523082103940107	0.0019950564550921613	0.009334662347371044	0.004236611753054889	0.0	0.00012181685290705917	0.0	0.0	4.6525981600722376e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018905338867696237	0.0	0.01355611601513241	0.0	0.0	0.0	0.00640313697046624	0.0	0.0
Posttranslational modification, protein turnover, chaperones	0.052007278242625146	0.024028869920888984	0.032736107650137056	0.034526241148614245	0.2853750481629425	0.5357432464373114	0.017307895571292673	0.0033990759398343203	0.4688292283567343	0.07397860549039825	0.005701964274220405	0.0234990889182944	0.005800251099477978	0.0	0.38595873010669846	0.012280129326965861	0.7098161194901322	0.04888813444236972	0.5045792205149079	0.0442665535704819	0.23175103972465227	0.05292289082060371	0.15849395869393515	0.0	0.22176747432894978	0.051211943666861964	0.0353548416500977	0.058236948289023725	0.04201137831773159	0.05122726532265521	0.011249165562532684
Function unknown	0.0018857938322608767	0.011828118457569498	0.00909012376443226	0.009656032515981633	0.007867207967491938	0.004196317858350635	0.00552267202198499	0.016540812657317508	0.0009306092774510578	0.09395540662456502	0.007436340892109042	0.0	0.0	0.020082906076142683	0.008342484388572925	0.02566764551755505	0.0	0.0	0.0230487432583698	0.009118379897153157	0.0	0.058274959912228884	0.04051624178668055	0.009673318224531536	0.0019290818471146343	0.1738222337955428	0.004246022024850594	0.0009330140641850296	0.058840862213558776	0.0008171495744746424	0.0013036194553040792
Transcription	0.019208378779445576	0.05018548224987705	0.03741307417559598	0.008959296384736255	0.003184288019461018	0.025349723457562277	0.1166367191628792	0.025543953919114206	0.002372686111210096	0.0569661038793659	0.009499542443603027	0.0013258375175764104	0.0077826153992995644	0.05845969237482273	0.03257502499467326	0.0026102690356835643	0.04050694864826574	0.39619758954337125	0.12506360028492927	0.09250914488681546	0.11938907213537933	0.5532604720510872	0.4301650786182017	0.0851804764800177	0.007675043535699274	0.07560814183104399	0.0040910618758153924	0.003492511187313992	0.06986785738570683	0.03839194121454139	0.0029809164437411707
Carbohydrate transport and metabolism	0.004224563749615846	0.006310528034476103	0.03420383752803389	0.010470995253561459	0.05321184453846302	0.06477383883084911	0.22796216044815562	0.01892898577273005	0.00039748786592987096	0.0	0.012051783630395179	0.0013465537287885416	0.0	0.1046580124359114	0.16617769983446148	0.08029543499540237	0.0004636725441454904	0.0	0.0	0.009083037339412252	0.0	0.0	0.004839766750130236	0.0	0.00552828319221762	0.004817394700865829	0.0	0.006620578319586678	0.3408282146014189	0.027771638393702315	0.0015623318655519681
Nuclear structure	0.0001619166875466894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00042855000971532434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002403078629404944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Extracellular structures	0.19655726023764214	0.004112867279882348	0.056566159980064784	0.0022586575538521515	0.0	0.0	0.0	0.01144219874756603	5.9408030841616036e-05	0.0	0.0	0.001699592494861948	0.0	0.0	0.011358235130218148	0.0	0.0	0.0	0.0	0.01924402268992207	0.0	0.0	1.680474566017443e-05	0.0	0.0	0.020180977800924416	0.0008448746361000176	0.0	0.0	0.000532732211807283	0.00027036428081057113
multiple functions	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Secondary metabolites biosynthesis, transport and catabolism	0.0011001876821558237	0.0005553741386337798	0.009722568319627875	0.0022534995618421526	0.0	0.0002454518677978058	0.009856251981820104	0.02313203476420183	0.00062204968463856	0.0	0.0	0.0	0.0	0.003468964764917639	0.0	0.018865126212440308	0.0	0.0	0.0	0.0	0.0	0.0	0.015057052111516292	0.0	0.0	0.004448495106655382	0.0008283531496219998	0.002125146919422445	0.021634669870123982	0.0	0.0015059940492874943
Cell motility	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
