	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Defense mechanisms	0.0005266645513353605	0.0014204383392851033	0.015043754505372918	0.0027871852750565897	0.0	0.00011977203389548558	0.0	0.005555156693111247	1.727973543395841e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011539349180706208	0.00240670025350576	0.0	0.0	0.0007186134986614062	0.0	0.013685290260591816	0.0021215188782872773	0.0	0.0002386824120802278	0.006296064959400374	0.00045087173391138163	0.00011350096087410414
Posttranslational modification, protein turnover, chaperones	0.05894179379979645	0.040021848509395434	0.04542114409928863	0.036238022247918174	0.2886178861788618	0.5128388966334076	0.015412975574786212	0.02063215708798507	0.46838578865327923	0.17386924199263531	0.0012675100378617514	0.02639741956576778	0.010161136332638387	0.0024381064585276453	0.4203288986491663	0.0652059412198462	0.6962841042236232	0.0	0.48056443902278195	0.07061258543785899	0.20685856602327696	0.044164037854889586	0.14638579681555586	0.10971253046642848	0.20358059476046414	0.1521355187490577	0.04228370866336246	0.12722763896578074	0.06086196127420361	0.02897524648625971	0.01643223107932509
Function unknown	0.0034612279649728164	0.02112355341570735	0.03735422149949987	0.014886131934151559	0.01667545042284594	0.004290999464352848	0.02196733063648932	0.011123774993717916	0.0011930894251908322	0.03932467171541722	0.011569777109041297	0.002410186176416059	0.013531944742123414	0.0008590643561926268	0.028325374735068055	0.02529934337582078	0.0160470407359879	0.0	0.0	0.01506594358694606	0.06817855261267301	0.007835002057330957	0.006721149781597857	0.010851056725985775	0.0026357817105314416	0.10367442762066813	0.006460645679028213	0.007068202164765596	0.04495940037476576	0.001880695988625504	0.0022222236607641853
Transcription	0.022746541957426	0.05519791060555931	0.03564029382016508	0.015601198394758445	0.0035435306614372683	0.021682065136024435	0.11170566849301039	0.03962050232736237	0.002721853710941338	0.08768151184603627	0.017135917963479352	0.004691789219350865	0.021637472478226137	0.0636853042724134	0.01793876560864125	0.008703781733909198	0.06125586614344077	0.0	0.10457947314628598	0.09500850367422904	0.12558072704631446	0.5665203675764642	0.38564182048752993	0.204433908717572	0.020612332342210164	0.04243576213142647	0.005022368441719966	0.005582728239103348	0.05292941911305434	0.027444904785213158	0.0054198866630329095
Carbohydrate transport and metabolism	0.005178976198777661	0.0025157160948784357	0.03350530586243316	0.014473748732558338	0.048401764922171846	0.055304459401162014	0.29043985867171895	0.03262196216390854	0.000672211246390271	0.022858333912318486	0.029353079231643594	0.00023324382352413477	0.0	0.09221442246330569	0.18575879063353848	0.11114768776993575	0.006875089115785429	0.0	0.009330388051828164	0.009669586796307587	0.0	0.0	0.029575877131182187	0.0	0.0	0.014969092592991451	0.002319663809389177	0.001385578091852313	0.16006246096189877	0.04336672260681072	0.002002342521732413
Nuclear structure	0.0002134076608449717	0.0	0.0	0.0001447374873255834	0.0	0.0	0.0	0.0	0.0005903909606602457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005302659487681515	0.0
Extracellular structures	0.1553329869947074	0.0022057677022365722	0.06237391940900684	0.00194828785307115	0.0	0.0	0.0	0.00865132641705855	0.0003040938056283792	0.0	0.0	0.0006389285934998735	0.0	0.0030108160293227304	0.0	0.0	0.0023247596198553073	0.0	0.005769674590353104	0.01618907037191541	0.0	0.0	0.09905593912920951	0.007979700176955694	0.0	0.02443515906007021	0.0	0.00030273775589728576	0.0027857589006870702	0.0008099666689975062	0.0003868958609263664
multiple functions	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Secondary metabolites biosynthesis, transport and catabolism	0.0018086325159077238	0.0017570080662643042	0.014375282895508879	0.001406247281228892	0.00020590758671405813	0.0003349180947818208	0.02004710942700599	0.004020533438633019	0.0004363748572268016	0.0	0.0	0.0	0.0	0.004647129088737257	0.0	0.02118666385757927	0.0	0.0	0.0	0.003224978339697718	0.0	0.0	0.0012540510074679442	0.133551467396748	0.0	0.015202423772498511	0.0013736636408940527	0.003160826191925062	0.007332916926920672	0.0	0.0015561068048357452
Cell motility	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003941502078442353	0.0	0.0	0.0	0.0	0.0
