	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Defense mechanisms	1205.9815	78.24	394.8	274.75	0.0	55.3	0.0	22.895	114.305	0.0	22.06	0.0	0.0	0.0	5.095	26.11	10.334999999999999	0.0	2.68	19.759999999999998	0.0	0.0	14.23	11.55	99.17	22.439999999999998	7.4	18.26	41.64	33.05	75.66
Posttranslational modification, protein turnover, chaperones	26220.18660606061	1310.3299999999995	823.0133333333333	2647.636666666666	1771.5066666666662	2208.291666666666	90.95	243.76999999999992	7759.764999999998	64.79	118.41333333333334	577.3750000000001	102.24499999999999	56.22	632.5966666666667	282.945	241.71499999999997	21.479999999999997	420.97999999999996	230.665	108.51000000000002	128.26999999999998	323.53499999999997	57.015	457.57666666666665	588.46	537.5600000000001	326.115	225.10999999999999	337.94499999999994	1320.0599999999995
Function unknown	8203.577439393935	806.18	894.4873333333331	1016.5683333333332	659.9141666666668	290.27000000000004	60.205000000000005	175.07666666666668	758.4524999999995	53.97	190.475	43.665	38.45	39.12	97.75000000000001	118.14833333333334	323.16499999999996	0.0	63.93	183.155	29.159999999999997	100.30999999999999	112.33000000000001	55.61000000000001	151.0	141.21499999999997	1172.7599999999998	522.8199999999998	206.42999999999998	225.66	1192.6850000000009
Transcription	10091.615939393956	1883.5948333333338	1159.2753333333335	800.7308333333334	515.7908333333334	1042.205	603.8133333333333	420.9166666666668	681.6186666666667	34.505	665.04	464.9916666666666	189.52833333333334	324.22	46.4775	14.23	241.59	148.51999999999998	145.01166666666666	191.68500000000003	153.45	139.845	223.84999999999994	201.40499999999997	163.555	324.4566666666667	796.49	158.05000000000004	279.05	413.39000000000004	627.195
Carbohydrate transport and metabolism	6742.978999999996	203.01	411.13999999999993	625.7049999999998	558.375	708.6033333333334	687.75	145.42999999999998	250.21999999999997	10.71	742.91	9.915	0.0	42.115	87.35666666666667	129.795	57.879999999999995	1.35	9.47	50.605	0.0	8.75	75.93	0.0	19.119999999999997	68.2	36.66	242.4	116.54	284.43000000000006	924.2
Nuclear structure	368.90227272727276	0.0	0.0	5.295	0.0	0.0	6.09	0.0	18.91	0.0	0.0	0.4033333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.71	0.0	0.0	4.06	0.0	0.0	0.0	0.0	3.5199999999999996	0.0	9.19	0.0
Extracellular structures	7074.371439393941	254.63500000000002	1571.3033333333333	180.75666666666666	11.82	0.0	33.48	86.35833333333332	150.95700000000002	4.135	0.205	18.623333333333335	12.59	10.39	9.675	0.0	48.7	1.58	5.075	185.07000000000002	9.06	1.38	83.35	11.170000000000002	0.0	103.78	34.1	51.68	25.85	63.21999999999999	77.69500000000001
multiple functions	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Secondary metabolites biosynthesis, transport and catabolism	3204.0416666666665	60.14333333333333	273.2366666666666	166.435	79.94	107.17	53.85666666666666	47.21999999999999	332.3616666666666	0.0	0.0	6.84	0.0	21.38	5.779999999999999	99.78	25.139999999999997	5.67	3.67	44.38000000000001	19.36	0.0	40.599999999999994	9.565	18.39	47.73166666666667	146.63000000000002	216.93	105.69999999999999	9.89	248.93000000000006
Cell motility	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.630000000000003	0.0	0.0	0.0	0.0	0.0
Signal transduction mechanisms	18536.63693939395	1085.9316666666664	833.0410000000002	1167.7525000000005	873.9033333333331	843.0233333333333	77.485	301.7433333333334	655.2783333333334	33.00666666666667	459.14833333333337	345.5933333333333	174.9383333333333	239.83999999999997	449.60999999999996	519.8	174.76	80.45	62.505	1200.768333333333	78.61999999999999	73.58	56.214999999999996	149.29	1173.25	314.66833333333335	392.49999999999994	568.5899999999998	248.66500000000002	413.79499999999996	1899.3200000000008
RNA processing and modification	8129.353939393938	393.4373333333334	760.2203333333334	878.0241666666667	225.89166666666668	877.83	102.95999999999998	182.0333333333333	383.6075000000001	69.13999999999999	145.74	83.26666666666667	296.6966666666667	245.145	6.25	20.09	132.50000000000003	21.98	0.71	77.67500000000001	50.14	80.73	23.42	51.2	225.05166666666668	24.075	96.19	157.315	71.84	35.68	236.495
Unannotated	101969.95	23941.64	15455.409999999994	18458.010000000035	9023.0	7726.92	8367.119999999997	13758.290000000019	8250.86	4292.270000000001	8427.349999999999	7072.099999999998	3580.090000000002	6542.679999999999	2339.89	7572.1900000000005	16029.43999999999	4471.430000000002	5059.219999999998	4383.150000000003	4357.5300000000025	7520.3899999999985	3760.7399999999993	4419.010000000001	8343.049999999997	7820.920000000001	25862.089999999956	29304.070000000032	36701.39000000003	29565.27999999999	80564.83000000002
Inorganic ion transport and metabolism	4432.596833333333	946.8	278.18500000000006	732.5725000000002	63.29	374.2049999999999	17.22	112.66	250.5933333333333	1.37	27.0	41.37	0.0	5.835	10.399999999999999	9.504999999999999	21.72	29.43	0.0	26.104999999999997	0.0	89.71000000000001	56.61	0.0	27.820000000000004	90.26	55.25	23.72	37.010000000000005	69.32000000000001	766.47
Coenzyme transport and metabolism	3978.042833333334	74.77000000000001	109.50500000000001	154.89	41.050000000000004	153.97	8.47	1.03	113.65999999999998	0.0	0.0	0.0	0.0	1.615	10.82	110.2	41.285000000000004	0.0	0.0	16.11	0.0	55.06	27.089999999999996	0.0	0.0	6.041666666666667	5.4	32.769999999999996	27.299999999999997	3041.63	47.2
Nucleotide transport and metabolism	1388.7733333333329	114.69	200.235	118.55	129.21	36.93	2.4766666666666666	29.740000000000002	42.52499999999999	75.33	7.65	13.555	0.0	8.73	15.39	0.0	4.53	3.33	3.56	112.17999999999998	11.52	0.0	13.01	0.0	14.19	25.229999999999997	12.37	18.81	37.309999999999995	17.45	69.67
Intracellular trafficking, secretion, and vesicular transport	17206.376772727283	1343.1316666666667	1792.3423333333333	827.9708333333336	1302.3825000000002	210.60500000000002	203.765	169.54166666666663	487.2395	45.184999999999995	1029.0083333333332	223.49833333333333	148.92166666666665	113.015	211.56333333333333	128.445	356.73999999999995	67.015	152.68	189.86333333333334	130.38	318.95	243.21	69.47	409.78000000000003	145.19500000000002	151.3	199.49	174.89	168.15	586.7150000000003
Multiple classes	31711.755272727256	1885.8681666666673	3051.762	4688.762500000001	1216.1008333333332	736.8149999999999	376.05666666666673	477.42333333333323	2077.5253333333326	30.695	440.56	441.7683333333333	886.285	331.145	337.645	1073.0583333333334	593.7950000000001	197.41000000000003	66.71999999999998	787.2333333333332	736.145	157.82500000000002	341.18999999999994	612.245	830.9466666666665	720.3616666666665	1025.2299999999996	1200.1599999999994	943.8749999999999	883.8050000000001	3346.450000000001
Lipid transport and metabolism	11750.833500000002	460.5533333333333	410.6166666666666	1445.508333333333	2395.405	368.15500000000003	68.67666666666668	83.75	373.84999999999997	0.0	40.120000000000005	254.40999999999997	3.27	845.7850000000001	59.385000000000005	233.64999999999998	39.38999999999999	11.63	2.895	230.72999999999996	10.46	22.85	71.97	2.675	72.64	320.13500000000005	61.15	111.45	37.13	110.49	590.2300000000001
Translation, ribosomal structure and biogenesis	21647.261272727264	3596.9850000000006	2375.033333333333	1617.7433333333333	2537.2166666666667	195.22666666666666	312.52666666666676	881.2399999999998	8714.210833333336	99.38000000000001	297.48	71.91499999999999	34.29666666666667	337.125	167.31	43.72	338.0266666666667	9.96	36.54	53.075	39.54	0.0	67.805	17.82	374.57	172.93	780.5500000000001	780.2499999999999	192.35999999999999	220.47	4649.555
Chromatin structure and dynamics	1802.4448333333337	288.98	60.73	149.77000000000004	116.78999999999999	0.0	0.0	70.76	163.03083333333333	0.0	655.12	1353.3433333333332	0.0	27.63	4.423333333333333	0.0	69.43	1.32	1.06	0.0	0.0	0.24	2.8899999999999997	5.51	0.0	2.37	28.205	19.849999999999998	0.0	52.52	545.15
Cell cycle control, cell division, chromosome partitioning	1586.2385	136.2048333333333	47.56733333333334	203.22666666666663	78.53666666666668	18.939999999999998	20.509999999999998	59.129999999999995	140.66666666666669	299.33	26.874999999999996	18.203333333333333	0.0	7.735	9.39	0.0	89.33	10.51	22.121666666666666	18.669999999999998	0.0	0.0	29.549999999999997	0.0	0.775	22.64	45.38999999999999	48.00000000000001	153.43	28.669999999999998	102.39
Amino acid transport and metabolism	5326.371333333333	207.03166666666664	144.8466666666667	705.1658333333334	60.18	174.52	0.0	59.885000000000005	697.5416666666667	0.0	28.62	109.35	2.81	409.17	465.95	8.33	76.99	0.0	6.43	84.38000000000001	0.0	4.66	123.745	34.35	139.5	302.43499999999995	32.79	78.34	3.97	139.81	281.37
Cell wall/membrane/envelope biogenesis	1615.4860000000003	158.65166666666667	259.93999999999994	169.475	69.695	18.5	65.21833333333333	23.93	97.50250000000001	0.0	223.3	77.47	0.0	83.87	83.77000000000001	64.685	28.470000000000002	0.0	39.97	419.86	0.0	29.284999999999997	18.95	1.575	294.70000000000005	3.435	101.38000000000001	110.99000000000001	27.15	29.73	111.965
