	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Defense mechanisms	112.5975	4.41	41.34499999999999	19.689999999999998	0.0	1.105	0.0	7.969999999999999	5.68	0.0	8.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33	0.99	24.12	0.0	0.0	0.0	3.03	1.1	7.49
Posttranslational modification, protein turnover, chaperones	6860.004454545448	134.38	69.47833333333334	218.55666666666667	1571.37	1300.4899999999998	12.465	14.014999999999999	16760.485	14.495000000000001	12.836666666666666	45.903333333333336	0.0	6.74	170.755	12.83	491.07	3.9	29.560000000000002	26.76	39.34	10.685	97.305	7.72	115.47999999999999	79.305	304.33	549.5699999999999	23.62	155.83	816.8499999999999
Function unknown	717.2579545454546	64.005	66.477	126.60149999999997	80.52166666666666	42.83	3.94	12.705	94.12249999999999	6.825	17.811666666666667	0.0	0.78	5.5	12.23	18.495	45.89000000000001	0.0	2.48	11.565	22.29	11.3	13.850000000000001	21.745	19.73	29.474999999999998	99.88499999999999	47.51	29.119999999999997	35.9	173.65
Transcription	2703.8154545454536	194.46666666666664	151.37166666666664	87.41083333333333	27.34333333333333	109.595	32.65833333333333	27.773333333333333	99.683	3.7	43.224999999999994	22.259999999999998	12.933333333333332	23.505	9.58	2.03	53.495000000000005	0.0	21.73	20.634999999999998	71.24	163.32999999999998	137.99333333333334	22.14	7.393333333333333	41.54	106.34000000000002	92.34	64.76	164.25000000000003	336.415
Carbohydrate transport and metabolism	1039.8349999999998	19.119999999999997	92.60000000000001	59.8	362.66999999999996	190.85500000000002	70.08	19.41	29.9	0.0	56.46	1.35	0.0	24.1	95.14	11.68	4.35	0.0	0.0	12.893333333333334	0.0	3.61	1.84	0.0	0.82	11.21	26.77	120.44999999999999	159.89	164.19	195.39
Nuclear structure	49.30945454545455	0.0	0.0	0.785	0.0	0.0	0.0	0.0	22.255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Extracellular structures	16774.52378787879	15.733333333333334	261.265	14.846666666666668	0.53	0.0	0.0	11.931666666666667	11.927999999999999	0.0	0.0	7.760000000000001	4.3	1.585	1.38	0.0	0.0	0.0	0.0	8.41	0.0	0.0	2.24	0.0	0.0	12.305	5.45	4.9399999999999995	3.15	6.28	20.04
multiple functions	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Secondary metabolites biosynthesis, transport and catabolism	396.8016666666669	3.6866666666666665	42.620000000000005	6.259999999999999	1.05	2.16	10.61	2.9	24.610000000000003	0.0	0.0	0.0	0.0	1.77	0.0	11.265	2.85	0.0	0.0	11.950000000000001	1.09	0.0	5.98	0.95	0.0	15.788333333333332	47.36	62.739999999999995	16.27	0.0	66.11000000000001
Cell motility	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
