	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Defense mechanisms	0.004623255044598719	0.004850416801839288	0.016898540482280858	0.013201097914029495	0.0	0.0041669216600960625	0.0	0.0036016538158598977	0.003136488853454482	0.0	0.002207413656456827	0.0	0.0	0.0	0.0028444137728866146	0.0016418369641103315	0.0018412681993327988	0.0	0.0	0.00215954174703343	0.0	0.0	0.004290458868981722	0.009097201621675073	0.023829226726196973	0.0017617207015329602	0.0005805276152520978	0.0017063130939027745	0.014784845799929546	0.0016693047122392681	0.0061302230341079966
Posttranslational modification, protein turnover, chaperones	0.0960606829863224	0.07316586033259521	0.03758624691373468	0.1053409907592078	0.118552355758541	0.2537215879740492	0.027972558962575604	0.05642045627180918	0.2842750752244839	0.04948027378624268	0.020419049204328573	0.12498259656075661	0.04472508652798238	0.01738823436466161	0.16847489750135378	0.08586215669336994	0.07173446429956812	0.019114327963265624	0.4878150270864411	0.04844743733632622	0.0788599908743112	0.12305416050180262	0.13011228847066267	0.03437489699726425	0.10439684586342102	0.13431732592417298	0.05588843549296222	0.049370648240248886	0.058440172080660144	0.027147578002100728	0.051131904692817
Function unknown	0.031151590926043925	0.04375427263024764	0.040139134713005994	0.035993791906325436	0.03583090776052059	0.025734923965894715	0.016406188099199748	0.039714017935815304	0.02604286249297374	0.05102138423603436	0.03372122275962647	0.010514915152162723	0.01570527790751985	0.010426027789573475	0.020613220798573362	0.024877034793138405	0.06144586102562775	0.0	0.032331004161105445	0.0560349559018887	0.020388894738689413	0.06724737949861423	0.046752219787171555	0.020106134018919544	0.026677443703879523	0.03771192506697753	0.0933895270833499	0.08299295253010515	0.05466122954407164	0.016655152545106692	0.04551675833355317
Transcription	0.038463498091010094	0.09678854300370023	0.054212469867001324	0.032922497582740066	0.027248155547072474	0.11625775591305088	0.12239521432533078	0.0879179823259532	0.028597803383895344	0.0723365360088428	0.10082130163636126	0.10797417491508739	0.0933484233344112	0.07581275120727624	0.010489062061047258	0.0042377143262847744	0.0597946675631643	0.1670635847147638	0.10573395095653086	0.016073726098121747	0.12413744691306026	0.09984995936399445	0.09864666410609793	0.09231352384719337	0.03481296637236517	0.047544546992365884	0.0697307939633067	0.03834310384965397	0.05471460443865624	0.0265378639701274	0.02965366074019364
Carbohydrate transport and metabolism	0.026559961224642287	0.010314963961803744	0.0262495856604104	0.024668100248679693	0.03822866328066021	0.07041602424773649	0.21556994955497452	0.01924465770265438	0.009468803334278101	0.0068127710228722054	0.12075706533149981	0.0023761765534390817	0.0	0.009742151469963755	0.03453196695614646	0.024161627755623662	0.008192609066694253	0.006226165460347109	0.00400408259401743	0.010789494710541504	0.0	0.002111683025263787	0.03759291475565397	0.0	0.0027541317321735192	0.014581671677199015	0.004597580241817042	0.026756047491058386	0.048282929641213966	0.046931948140785155	0.04314278931124535
Nuclear structure	0.001472029764532301	0.0	0.0	0.0003371327509229216	0.0	0.0	0.0017068113989910994	0.0	0.0014126638133358897	0.0	0.0	0.00015379783517405058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001913121008264055	0.0	0.0	0.000872099591062109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Extracellular structures	0.027015522872099032	0.015129836241307811	0.09030631248536347	0.005918683989982251	8.045616936194834e-05	0.0	0.012706996276047858	0.027049409579635655	0.005089667856800589	0.004325737607346315	0.00047666515974903207	0.006410941339886739	0.007118348722739195	0.0023701128766257483	0.002995566195600395	0.0	0.008415009439085573	0.0009961864736555376	0.0012522572034230984	0.018081681754336446	0.002653469516689481	0.0021880926084147795	0.012394658954836086	0.006987705593460564	0.0	0.01922262248049107	0.0020631058326651477	0.005333220460942626	0.006615818183759087	0.00467172122028312	0.004030004418475823
multiple functions	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Secondary metabolites biosynthesis, transport and catabolism	0.012336919684581544	0.003928704082448247	0.013560283717513865	0.005897342486711961	0.003246777330989263	0.009657505986587675	0.01324787171292995	0.010732507671919952	0.011093937657645173	0.0	0.0	0.0006240954258904894	0.0	0.0033625976437127803	0.0007313334391909223	0.02960039759078915	0.0035415966277897028	0.007673748929877812	0.015984925806704877	0.009635050885882554	0.04280650029833983	0.0	0.019741985043266082	0.010880384983025149	0.0025745144452926374	0.014580697812797945	0.016258742646650212	0.034648737592855174	0.03412523885265326	0.00388370834390009	0.008785430240839907
Cell motility	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003026770558520973	0.0	0.0	0.0	0.0	0.0
