jgi|Emihu1|422007|estExtDG_fgenesh_newKGs_pm.C_520007	CAMPEP_0181970836	97.14	1506	19	3	1	1495	55	1547	0.0	 2992
jgi|Emihu1|422007|estExtDG_fgenesh_newKGs_pm.C_520007	CAMPEP_0196668946	97.21	1506	18	3	1	1495	30	1522	0.0	 2991
jgi|Emihu1|422007|estExtDG_fgenesh_newKGs_pm.C_520007	CAMPEP_0196290728	97.21	1505	18	3	1	1494	52	1543	0.0	 2991
jgi|Emihu1|422007|estExtDG_fgenesh_newKGs_pm.C_520007	CAMPEP_0181822144	97.21	1506	18	3	1	1495	52	1544	0.0	 2991
jgi|Emihu1|422007|estExtDG_fgenesh_newKGs_pm.C_520007	CAMPEP_0182299070	97.14	1506	19	3	1	1495	51	1543	0.0	 2991
jgi|Emihu1|422007|estExtDG_fgenesh_newKGs_pm.C_520007	CAMPEP_0196428172	97.21	1505	18	3	1	1494	50	1541	0.0	 2989
jgi|Emihu1|422007|estExtDG_fgenesh_newKGs_pm.C_520007	CAMPEP_0196372178	97.21	1505	18	3	1	1494	50	1541	0.0	 2989
jgi|Emihu1|422007|estExtDG_fgenesh_newKGs_pm.C_520007	CAMPEP_0196338600	97.21	1505	18	3	1	1494	49	1540	0.0	 2989
jgi|Emihu1|422007|estExtDG_fgenesh_newKGs_pm.C_520007	CAMPEP_0182382888	97.14	1506	19	3	1	1495	50	1542	0.0	 2989
jgi|Emihu1|422007|estExtDG_fgenesh_newKGs_pm.C_520007	CAMPEP_0182219548	97.14	1506	19	3	1	1495	50	1542	0.0	 2989
jgi|Emihu1|422007|estExtDG_fgenesh_newKGs_pm.C_520007	CAMPEP_0182133696	97.14	1506	19	3	1	1495	50	1542	0.0	 2989
jgi|Emihu1|422007|estExtDG_fgenesh_newKGs_pm.C_520007	CAMPEP_0196458546	97.08	1505	20	3	1	1494	39	1530	0.0	 2984
jgi|Emihu1|422007|estExtDG_fgenesh_newKGs_pm.C_520007	CAMPEP_0185471944	96.95	1506	22	3	1	1495	50	1542	0.0	 2982
jgi|Emihu1|422007|estExtDG_fgenesh_newKGs_pm.C_520007	CAMPEP_0182051966	96.94	1505	22	3	1	1494	52	1543	0.0	 2980
jgi|Emihu1|422007|estExtDG_fgenesh_newKGs_pm.C_520007	CAMPEP_0181985168	96.37	1515	22	4	1	1495	33	1534	0.0	 2976
jgi|Emihu1|422007|estExtDG_fgenesh_newKGs_pm.C_520007	CAMPEP_0196568786	95.37	1533	19	4	1	1494	32	1551	0.0	 2970
jgi|Emihu1|422007|estExtDG_fgenesh_newKGs_pm.C_520007	CAMPEP_0196495096	97.17	1484	18	3	1	1473	37	1507	0.0	 2945
jgi|Emihu1|422007|estExtDG_fgenesh_newKGs_pm.C_520007	CAMPEP_0181890856	96.25	1414	25	5	1	1403	51	1447	0.0	 2770
jgi|Emihu1|422007|estExtDG_fgenesh_newKGs_pm.C_520007	CAMPEP_0182324508	85.93	1514	170	10	9	1495	2	1499	0.0	 2516
jgi|Emihu1|422007|estExtDG_fgenesh_newKGs_pm.C_520007	CAMPEP_0183623606	83.01	1489	225	5	7	1481	39	1513	0.0	 2516
jgi|Emihu1|422007|estExtDG_fgenesh_newKGs_pm.C_520007	CAMPEP_0185141394	83.01	1489	225	5	7	1481	57	1531	0.0	 2515
