	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Sterol biosynthesis	0.010157779560746396	0.0	0.0	0.09732961349990303	0.020306410922117497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21013976041072446	0.3318890814558059	0.0	0.0	0.0	0.0	0.3065434309837533	0.0	0.0	0.0	0.0005364035434947337	0.0009579704120254747
Glycosaminoglycan metabolism	0.0011890662177600287	0.0003783693507615981	0.0	0.005731653892736966	0.0031218038487561563	0.006071980569662178	0.0	0.0	0.0031766848816029147	0.022648586266589728	0.0	0.0	0.0	0.0	0.004020302527765214	0.0	0.0	0.0	0.07137654770575383	0.0	0.0	0.0	0.0	0.0030642734073411705	0.0	0.0	0.0035368455604792384	0.0	0.0	0.0	0.008023820512568725
Purine metabolism	0.0061535657548929265	0.0	0.0016891992896393788	0.005305780886982255	0.02420866573306269	0.0	0.0	0.0	0.005770491803278688	0.0	0.0	0.09208852709234291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0074517078162978125	0.0	0.020691769638286187	0.008372899387300774	0.0	0.0007659398966308465
Branched-chain amino acid metabolism	0.019380261550144502	0.00011134060695727823	0.0076596966018691835	0.004364520167256876	0.0	0.0	0.0	0.0	0.0075336976320582874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016035277610743635	0.0	0.0	0.022104962920707356	0.0	0.0	0.0	0.0	0.0	0.0	0.033719021828327596	0.00360073868619384	0.0	0.0016237516903982148	0.006308638863703069
Spliceosome	0.042515811643816154	0.03291341569393034	0.06244356878479303	0.04714576927719586	0.0069170613503689825	0.0	0.014857314881221169	0.016488932700062728	0.018273224043715845	0.2767599538372764	0.0	0.0	0.0	0.06211572919228472	0.07688828584350972	0.5896307278876893	0.002953163626645286	0.9935747399622257	0.0	0.0	0.0	0.0	0.14863007422340327	0.0	0.07195568950069235	0.07713956760905719	0.0	0.03397528681131416	0.08575819066569476	0.00042492208415396065	0.03098674225686045
Phosphate and amino acid transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ribosome	0.28679864404989325	0.7439458544966981	0.5309497186661007	0.35661032213088406	0.5251669210475246	0.0	0.2762150149192941	0.7879962362218834	0.27029508196721314	0.05330351990767455	0.0	0.0	0.7046750285062714	0.04061413062572463	0.2931303080556812	0.13733030625955614	0.779047237255295	0.0	0.0	0.38833428408442666	0.0	0.02638522427440633	0.0	0.8773854441560708	0.7051234014824468	0.16387360880133042	0.4583210241260463	0.5680967422227609	0.0	0.0	0.6884850428959076
Mineral and organic ion transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Repair system	0.0024096915560256746	0.005417947162277049	0.021624740640640048	0.026139651082517645	0.0	0.0	0.013945334289584827	0.02661528810825342	0.12442987249544626	0.0	0.0	0.0	0.0	0.0	0.05673651942308658	0.0	0.06939266386049309	0.0	0.0	0.03772104962920707	0.35528596187175043	0.05277044854881266	0.12526344726473013	0.0	0.01871792783253238	0.0	0.034851468898736256	0.01867392993889439	0.037766701471660204	0.0	0.0017042708241273253
Sulfur metabolism	0.013715538242496945	0.0019984695384365706	0.011142735845107903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006564910553093714	0.0019251474163808652	0.0	0.0	0.004879320822981688
Aromatics degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Polyamine biosynthesis	0.0020394040453424653	0.0	0.0	0.0	0.000986053635023786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025277529388672004	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phenylpropanoid and flavonoid biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phosphotransferase system (PTS)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Other terpenoid biosynthesis	0.002937867217977456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007985428051001822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methane metabolism	0.0010937410150597775	0.022681402627449613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00042492208415396065	0.0009448774223394773
Carbon fixation	0.003502229437459138	0.0	0.00424243149026244	0.0	0.0	0.04460145727533672	0.003116671536465942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172380708711782	0.0	0.0	0.0	0.004662833212427112	0.0
ABC-2 type and other transport systems	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNA polymerase	0.0008780099009876552	0.0	0.0022901356740951577	0.0	0.006262489575629789	0.0	0.0	0.0	0.04211293260473588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Replication system	0.0009834229164008457	0.0	0.01013818547109227	0.0027722433877790725	0.0	0.0	0.0	0.0	0.039941712204007294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03479749001711352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041782829111081	0.08142398392403319	0.0	0.0
Other carbohydrate metabolism	0.03073340064300396	0.027152011066124058	0.0065624644969175866	0.0028888837651513816	0.097038167618628	0.2936236318329496	0.003116671536465942	0.0	0.012648451730418944	0.051067512983266006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011734777613655015	0.02787898665944142	0.04271163734510136	0.05790734759757455	0.003886435771793555
Two-component regulatory system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Proteasome	0.03618794576100855	0.01512533838580653	0.0	0.013980569883183306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15979473812820721	0.16931047716515285	0.0	0.0	0.0	0.0007836015620329693	0.017110355354650903
Pyrimidine metabolism	0.003862058940467466	0.005191491690499534	0.002983753789486903	0.0032035415273650534	0.014356521328654824	0.0	0.0	0.02029751769871852	0.009967213114754098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026190953430881275	0.0	0.004461034231609614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023370986589505314
Photosynthesis	0.0	0.01434972839496854	0.0	0.0	0.00045316507481944204	0.0	0.0	0.0	0.0	0.08806982111944604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005671013366465407	0.01884299432309789
Fatty acid metabolism	0.0534252412252071	0.0	0.0	0.0035263369903256302	0.005970869458037648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008979755462016436	0.0	0.0	0.0	0.0	0.012498264129981946	0.0	0.0	0.0	0.0	0.010446413917610373	0.0052905903072392665	0.015465237691837901	0.006915081825775482	0.0004037005153182524
Nitrogen metabolism	0.0007648227913736673	0.02628959314443802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006852125389791564	0.0	0.0	0.0	0.0
Aromatic amino acid metabolism	0.0037460028198984217	0.001704077425125801	0.0	0.0	0.0031071179435536744	0.0	0.0	0.0	0.006790528233151184	0.0	0.0	0.0	0.0	0.0	0.04246444544952007	0.0	0.015474042894367608	0.0	0.0	0.0	0.0	0.06054714622969032	0.5117291303949417	0.0	0.0	0.010521939362926953	0.0	0.0	0.0	0.0013717066518886413	0.0007593934017878478
Bacterial secretion system	0.0022378285449437653	0.00013964754092946763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10531436778946394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013987667211726	0.0	0.001913758659103283
Saccharide and polyol transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serine and threonine metabolism	0.003178771589461683	0.0	0.0	0.0	0.0034784615465307165	0.0	0.0	0.0	0.004852459016393443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028822474832049493	0.0	0.0
Nucleotide sugar	0.007200477107266948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360722462477741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Central carbohydrate metabolism	0.0487406090793029	0.0012021011293523092	0.04259771943147233	0.0143589729679144	0.0	0.08044191401444659	0.08202512816426275	0.022112196433372165	0.010331511839708561	0.0	0.0	0.14932587127957261	0.17198783732421136	0.0	0.0	0.0	0.024627513863833765	0.0	0.0	0.0	0.0	0.0	0.0027031980207092455	0.003391420034459445	0.012788140425185305	0.0	0.007795831281798786	0.07232137127537451	0.034496345475679195	0.003431690139707272	0.006553041337841687
Metabolic capacity	0.015379379498948516	0.0	0.0	0.0	0.009237434372361126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015263417035942888	0.0	0.0	0.0	0.0
Drug resistance	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Arginine and proline metabolism	0.0022762362722453227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aminoacyl tRNA	0.01879239195057946	0.005406624388688172	0.005348632794982033	0.0	0.0	0.0	0.0	0.005556053409803745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005711472181191531	0.006944791050203566	0.00784097401446049	0.0	0.003729319895561586
Sugar metabolism	0.0020505098942007467	0.0	0.0	0.0017875815974035308	0.0	0.005914266788631991	0.0	0.0	0.039956284153005464	0.07616849394114253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0171338120057897	0.0	0.0	0.0
ATP synthesis	0.0795615608308063	0.03366449300865909	0.15859040056446166	0.016256413525401154	0.15633775483979248	0.04081632653061225	0.06345791165298695	0.012814768348418314	0.03313661202185792	0.13841604154645124	0.0	0.16591198168404986	0.0	0.7266275515581632	0.054374591688024526	0.0	0.0	0.004075657211021445	0.0	0.2768824871648602	0.01247833622183709	0.0	0.0	0.08746810320385597	0.0039423311884010746	0.0936100805935781	0.006482849171180044	0.038716853596104064	0.3073740617427451	0.015087157497451273	0.07774617275545241
Terpenoid backbone biosynthesis	0.027309282342514733	0.009773440736131254	0.06873097782215871	0.0035263369903256302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01168331347933657	0.0	0.0	0.0	0.00821434432955851	0.03131573130646208	0.0	0.0	0.0
Lipopolysaccharide metabolism	0.00015418620164914443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0143607418348925	0.0	0.0	0.0	0.0002225808246619554
Peptide and nickel transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014204583416850405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Carbohydrate metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Histidine metabolism	0.00022304246457049108	0.0	0.0	0.0026827286795631142	0.0	0.0	0.0	0.0	0.013683060109289618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007147438834417667	0.0	0.0	0.020116412946143022	0.0	0.0	0.0	0.0	0.0
Metallic cation, iron-siderophore and vitamin B12 transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Other amino acid metabolism	0.0019259392895070203	0.0	0.0	0.0031791284251243375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052897531022131246	0.0	0.0	0.0	0.0012456841326338544	0.0
Lipid metabolism	0.019439307646574366	0.009471500107094568	0.031266630391236505	0.32094820489102943	0.011452908071478399	0.0	0.00105364747965752	0.025427905726319557	0.03918397085610201	0.0	0.39746800222593204	0.00925973034851183	0.0	0.0	0.0	0.0	0.012988574864702345	0.0	0.0	0.018183114660581857	0.0	0.0	0.01324108860991478	0.003413229809600663	0.003795715565691944	0.08129717282845082	0.04106351550960118	0.00391446641330776	0.0	0.0	0.016446977210560373
RNA processing	0.05194446137743619	0.019067550723666768	0.002260238341535169	0.017314314622498845	0.0	0.0373939374822572	0.5257346756270973	0.07487230038533918	0.044313296903460836	0.21105020196191573	0.5986366165831942	0.0	0.1233371341695173	0.17064258862382742	0.4607266696818936	0.0	0.010008685775372487	0.0	0.7520029133284778	0.011836851112378777	0.1537839399191219	0.073462019164005	0.11577934573444515	0.0	0.01238087480654883	0.0	0.03165928114229444	0.04740140749666664	0.31838688705451257	0.0018709497089364506	0.0733731142003293
Cofactor and vitamin biosynthesis	0.040609091642749985	0.001955065573012547	0.0038328380341905903	0.019869552657027112	0.0	0.4911364855061036	0.007030219318051018	0.0	0.06472859744990893	0.0	0.0	0.0	0.0	0.0	0.0	0.16772459806329057	0.029371283490345425	0.0023496028267529397	0.0	0.0	0.0	0.0	0.01832676624209658	0.0	0.011501181070294044	0.0	0.0	0.060085989917931674	0.006166394137000335	0.0038792316503941425	0.003657308452288601
Glycan metabolism	0.0027694285102935166	0.010326369513054687	0.00027505545955189883	0.007218140562505	0.0	0.0	0.0	0.0	0.023081967213114753	0.0	0.003895381190873678	0.0	0.0	0.0	0.01165887733051912	0.0	0.0015768022983897907	0.0	0.017844136926438457	0.0	0.1465626805314847	0.49118178030829046	0.0	0.0	0.0	0.0	0.0007139340226489415	0.002873460773338847	0.0	0.0	0.004569453400413085
Protein processing	0.03628373370741122	0.008029733603444389	0.0	0.0024223222556621444	0.10426153499179161	0.0	0.0	0.007818800967828658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15431536780772032	0.0	0.0	0.2621858075267324	0.02872720608448639	0.0	0.0	0.0	0.007114721811915313	0.007422512816490669	0.0	0.0	0.014585590510201078
Alkaloid and other secondary metabolite biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11642987249544627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lysine metabolism	0.012394867715766275	0.0	0.0	0.00622805363829819	0.0005077127227143748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002474170938830223	0.0	0.0	0.0
Cysteine and methionine metabolism	0.08566237380362238	0.0	0.0	0.0026908663803100192	0.0	0.0	0.0	0.0	0.014717668488160291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005024386984699672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002409999358284194	0.0	0.8978716735305854	0.0
Ubiquitin system	0.014371801361280906	0.0012190852897356228	0.021944642099031932	0.0060707247571913535	0.006828945919154091	0.0	0.0	0.0	0.046659380692167574	0.0	0.0	0.5473416433477486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02096930981808082	0.0	0.0	0.0	0.0	0.2962908255375021	0.022673958459596858	0.02375933332019937	0.000888620328078625	0.010679515253878526
