	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Sterol biosynthesis	434.225	0.0	0.0	302.57	65.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.6	11.81	0.0	0.0	0.0	0.0	162.77	0.0	0.0	0.0	55.99	0.0
Glycosaminoglycan metabolism	62.89	1.89	0.0	48.46	49.33	6.72	0.0	0.0	4.14	0.0	0.0	0.0	0.0	0.0	2.67	0.0	0.0	0.0	37.64	0.0	0.0	0.0	0.0	4.79	0.0	0.0	0.0	0.0	0.0	0.0	27.21
Purine metabolism	439.96000000000004	0.0	9.98	18.68	102.22	0.0	0.0	0.0	2.26	0.0	0.0	39.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.53	0.0	34.58	0.0	0.0	0.0
Branched-chain amino acid metabolism	942.0699999999999	5.29	19.88	6.76	0.0	0.0	0.0	0.0	11.600000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.07	0.0	0.0	3.15	0.0	0.0	0.0	0.0	0.0	0.0	20.990000000000002	5.880000000000001	0.0	20.35	18.2
Spliceosome	2546.975	132.56	178.16000000000003	177.61	9.77	0.0	10.190000000000001	12.39	30.32	58.72	0.0	0.0	0.0	70.92	18.74	71.19999999999999	14.0	855.39	0.0	0.0	0.0	0.0	112.33000000000001	0.0	97.27	62.69	0.0	90.86	14.34	16.68	87.35999999999999
Phosphate and amino acid transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ribosome	14784.315000000004	3436.9199999999996	1625.49	1186.6	2259.565	0.0	238.96	328.65	195.95999999999998	18.12	0.0	0.0	30.43	13.97	138.89	22.34	406.38	0.0	0.0	61.74	0.0	2.42	0.0	800.0	438.46000000000004	41.379999999999995	421.86	963.23	0.0	2.62	2248.275
Mineral and organic ion transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Repair system	239.79	23.89	69.09	97.13	0.0	0.0	1.95	10.86	88.98	0.0	0.0	0.0	0.0	0.0	3.59	0.0	45.17	0.0	0.0	5.63	48.06	10.09	17.03	0.0	19.19	0.0	27.310000000000002	36.449999999999996	9.84	4.12	4.8
Sulfur metabolism	586.04	10.02	34.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.68
Aromatics degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Polyamine biosynthesis	123.69	1.81	0.0	0.0	11.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.22	0.0	0.0	0.0	0.0	23.18	0.0	6.68
Phenylpropanoid and flavonoid biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phosphotransferase system (PTS)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Other terpenoid biosynthesis	259.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methane metabolism	76.17	99.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.98	2.43
Carbon fixation	214.85000000000002	0.0	2.09	0.0	0.0	66.07	3.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.84	0.0	0.0	0.0	0.0	0.0
ABC-2 type and other transport systems	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNA polymerase	54.925	0.0	16.47	0.0	11.56	0.0	0.0	0.0	18.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Replication system	61.93000000000001	0.0	24.450000000000003	12.2	0.0	0.0	0.0	0.0	62.339999999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.21	0.0	0.0	0.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.69	50.33	0.0	6.21
Other carbohydrate metabolism	1822.3899999999999	198.03	12.73	8.68	443.33	374.33	3.015	0.0	9.22	2.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.34	24.16	224.98	18.33
Two-component regulatory system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Proteasome	2003.7699999999998	98.19	0.0	31.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.14	76.85	0.0	0.0	0.0	0.0	61.04
Pyrimidine metabolism	174.69	34.03	16.98	9.530000000000001	54.5	0.0	0.0	7.92	0.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.91	0.0	4.09	7.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.45	0.0	0.0	17.35
Photosynthesis	0.0	107.25	0.0	0.0	4.64	0.0	0.0	0.0	0.0	7.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.86
Fatty acid metabolism	2822.12	0.0	0.0	21.28	15.59	0.0	0.0	12.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.13	0.0	0.0	0.0	0.0	5.49	0.0	0.0	0.0	0.0	0.0	13.76	0.0	7.06	15.01
Nitrogen metabolism	23.24	103.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.77	0.0	0.0	0.0
Aromatic amino acid metabolism	277.64	11.46	0.0	0.0	13.51	0.0	0.0	0.0	1.8499999999999999	0.0	0.0	0.0	0.0	0.0	8.28	0.0	2.7	0.0	0.0	1.32	0.0	0.35	143.02	0.0	0.0	0.0	0.0	0.0	0.0	12.09	2.64
Bacterial secretion system	185.32999999999998	8.58	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	27.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.94
Saccharide and polyol transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serine and threonine metabolism	198.765	0.0	0.0	0.0	12.89	0.0	0.0	0.0	8.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nucleotide sugar	358.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
Central carbohydrate metabolism	2856.17	9.99	141.29000000000002	78.10000000000001	0.0	68.66	120.99	9.74	5.1	0.0	0.0	24.11	42.34	0.0	0.0	0.0	30.35	0.0	0.0	0.0	0.0	0.0	13.67	0.0	2.12	0.0	1.02	50.980000000000004	37.55	19.79	36.98
Metabolic capacity	376.22	0.0	0.0	0.0	25.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39
Drug resistance	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Arginine and proline metabolism	119.28999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Unannotated	191402.32999999955	32630.610000000022	22668.710000000036	32205.730000000003	18380.56999999999	14582.469999999996	7683.200000000004	16333.960000000008	15858.649999999989	4830.04	12376.490000000002	9426.730000000001	5361.100000000001	9165.76	3958.67	10806.399999999998	18666.61000000006	4027.9499999999985	5574.250000000003	7909.760000000006	6124.88	7968.2400000000025	4938.559999999997	5225.750000000003	11087.069999999992	13036.429999999995	30206.489999999987	32494.690000000006	43478.089999999975	35158.95000000005	98804.7200000001
Aminoacyl tRNA	1141.63	38.32	29.82	0.0	0.0	0.0	0.0	2.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3200000000000003	6.82	7.96	6.319999999999999	8.79
Sugar metabolism	102.5	0.0	0.0	6.07	0.0	3.85	0.0	0.0	25.6	17.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.55
