	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Sterol biosynthesis	0.0012001983545227599	0.0	0.0	0.023539902493239465	0.0027224700653559844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45669291338582674	0.0	0.0	0.0	0.0	0.3255897583429229	0.0	0.0	0.0	0.0	0.0004010892797961111
Glycosaminoglycan metabolism	0.0002692839027423738	0.0	0.0	0.0016671135995761138	0.00038749267187888854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.453466676393355e-05
Purine metabolism	0.0025713919872869277	0.0	0.0	0.0	0.0017253445260814306	0.0	0.0	0.0	0.0	0.0	0.0	0.07414551811441318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013089758342922902	0.002714074316537441	0.004639888642672577	0.0	0.0	0.0
Branched-chain amino acid metabolism	0.007818927400027566	0.0	0.017562566643668072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008159804164700048	0.0	0.0	0.0
Spliceosome	0.15230598801677656	0.001715084666770235	0.0	0.061114575289887146	0.005284598335451739	0.0	0.004238295175473343	0.13099209833187006	0.06862662746745066	0.0	0.0	0.0	0.0	0.10126752966558791	0.0	0.29191685912240184	0.017469966017326376	1.0	0.0	0.0	0.0	0.0	0.3377659574468085	0.0	0.0	0.0746547756041427	0.0	0.2517539579050103	0.0	0.0	0.04522800750703614
Phosphate and amino acid transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ribosome	0.36134479842461725	0.7865796696183522	0.5095653264755693	0.8005117651049861	0.7758471809073009	0.0	0.24039451794343658	0.7587357330992099	0.18177236455270895	0.0	0.0	0.0	0.0	0.05609492988133765	0.03228770595690748	0.26050808314087753	0.8649547695400374	0.0	0.0	1.0	0.0	0.0	0.0	0.5787136294027566	0.7564322923552901	0.39096662830840045	0.6594586853787769	0.42844571730278486	0.0	0.0	0.9132220938991534
Mineral and organic ion transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Repair system	0.001492775314852349	0.0	0.011551569131698344	0.002229279813386664	0.0	0.0	0.0	0.0	0.048215035699286014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007466615612884698	0.0	0.0	0.0	0.0	0.33333333333333337	0.0	0.0	0.04314197318666209	0.0	0.0	0.003807908610193356	0.0	0.0	0.0
Sulfur metabolism	0.009476369821406877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030959256977832537	0.0	0.0	0.02734019064855426
