	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Sterol biosynthesis	0.0024885207537350177	0.0	0.0	0.029796675517404433	0.001809059771334845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10155830198817839	0.0	0.0	0.0	0.0	0.29196959682749507	0.0	0.0	0.0	0.007036761010104512	0.0009040901517379023
Glycosaminoglycan metabolism	0.00024056434047305797	0.0013635407632519852	0.0	0.0	0.0016864457201665945	0.0	0.0	0.0	0.0	0.043758967001434716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20015637216575452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2553527037502337e-05
Purine metabolism	0.003656284604043563	0.0	0.0	0.002851634961626596	0.0014150867544663675	0.0	0.0	0.0	0.0	0.0	0.0	0.04197583209667162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004753842769280802	0.0	0.0	0.0	0.0003984456443292079
Branched-chain amino acid metabolism	0.009394917608913669	0.0	0.01377806149590382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011382440433489243	0.0	0.0	0.0	0.00046165120775529467
Spliceosome	0.14934747656074557	0.00796383426717364	0.03641876795403766	0.0495980795111483	0.0004964864039107852	0.0	0.030859710566312037	0.06065501542076663	0.0	0.2257634761221562	0.0	0.0	0.0	0.05147379572505764	0.0	0.9313318428617056	0.020283251907558874	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014456600144265443	0.05609715796430932	0.009249428486709326	0.24351974520588274	0.008347687822976017	0.0014697471272336518	0.049129378168631326
Phosphate and amino acid transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ribosome	0.34474292839851767	0.772005113868651	0.4621342696031493	0.6853453606372533	0.8003059321079969	0.0	0.2456551906429657	0.6987075928917608	0.3889412081259249	0.0	0.0	0.0	0.0	0.0	0.09126356238698011	0.0	0.6691826316078389	0.0	0.0	0.6577017114914426	0.0	0.0	0.0	1.0	0.682225294541957	0.23322868473231992	0.5530335638516648	0.40308723754466264	0.0	0.0	0.9099031145028643
Mineral and organic ion transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Repair system	0.0031068004458654685	0.0064017884361345385	0.009788275348441323	0.009660640890408467	0.0	0.0	0.0	0.17205169628432956	0.17227229920624243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19885900570497148	0.2289091886082751	0.0	0.0	0.0	0.05950949747535464	0.0	0.004581671401379284	0.0032250725975885557	0.0	0.0	0.0012983592169860912
Sulfur metabolism	0.006064861720243326	0.0006285993813258719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002348548717331085	0.0	0.0	0.019282708739853698
Aromatics degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Polyamine biosynthesis	0.0008921416577787431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phenylpropanoid and flavonoid biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phosphotransferase system (PTS)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Other terpenoid biosynthesis	0.002595161165639842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methane metabolism	0.0009200119167359877	0.0018219929436174708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.60137392745449e-05
Carbon fixation	0.0016481591033873655	0.0	0.0	0.0	0.0	0.009444793117700186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006785448116886493	0.0002377865690126789
ABC-2 type and other transport systems	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNA polymerase	0.0012422801216258098	0.0	0.000925630386211299	0.0	0.0	0.0	0.0	0.0	0.04560742634198843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Replication system	0.0006483502346895831	0.0	0.0362485370784126	0.0	0.0	0.0	0.0	0.0	0.03686263958025024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40940771167351264	0.0	0.0
Other carbohydrate metabolism	0.018164074561450468	0.005373815763665536	0.0	0.0014621903757320045	0.06388996092430894	0.16886330817783357	0.0	0.0	0.09235840172205032	0.10678417708546833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02480361850469041	0.0	0.04797303152676916	0.0016675688077481664
Two-component regulatory system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Proteasome	0.03246283757667805	0.003232796818247341	0.0	0.006263412505001273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22854051454676602	0.10740251156642433	0.0	0.0	0.0	0.0	0.00019045200609446415
Pyrimidine metabolism	0.00510876515243638	0.0018385350325997307	0.016469837216725184	0.0	0.012757891520735845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15573365537684583	0.0	0.2939796716184519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022720590200743095
Photosynthesis	0.0	0.14206346017964705	0.0	0.0	0.0012422210429832601	0.0	0.0	0.0	0.0	0.3974175035868005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fatty acid metabolism	0.017543594585718133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003827264576391398	0.0	0.0	0.0
Nitrogen metabolism	0.0008792333273143351	0.008022913156395998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035328596089766752	0.0	0.0	0.0
Aromatic amino acid metabolism	0.0012356792708201469	0.0	0.0	0.0	0.0012020197147313747	0.0	0.0	0.0	0.009551997847437104	0.0	0.0	0.0	0.0	0.0	0.008080922242314648	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5222513089005235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.596615968565394e-05
Bacterial secretion system	0.00053598908541985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017691376294901116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003455423093029679
Saccharide and polyol transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serine and threonine metabolism	0.0013112223411516253	0.0	0.0	0.0	0.00032362069242767785	0.0	0.0	0.0	0.047961792008610254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nucleotide sugar	0.004392646182808655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034767860928556285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Central carbohydrate metabolism	0.025618488719072626	0.0	0.07577401851260772	0.014221801913214274	0.0	0.012138931835228925	0.027423511531091	0.0	0.011099152428360015	0.0	0.0	0.39481308741431703	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06413612565445026	0.0	0.0	0.0	0.0	0.04741927281973049	0.0	0.00011265750385635302	0.0019351483075387807
Metabolic capacity	0.007372123550911554	0.0	0.0	0.0	0.01643430298937077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Drug resistance	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Arginine and proline metabolism	0.0007632050387081224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aminoacyl tRNA	0.008153664286302072	0.00039228382443644636	0.004149377593360996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009703769596449445	0.003372275081295917	0.0	0.0	0.0
Sugar metabolism	0.0006081583875617673	0.0	0.0	0.0014912886916669697	0.0	0.0	0.0	0.0	0.06323153504641464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.854347651760177e-05
ATP synthesis	0.04551477321750258	0.030980969508203685	0.24434514310032981	0.003935547230204052	0.05802257706594626	0.007317035835106464	0.18638075728540276	0.0	0.0	0.08044681287149005	0.0	0.0	0.0	0.5802330653704743	0.0	0.0	0.0	0.0	0.0	0.14343928280358598	0.29043524986566366	0.0	0.0	0.0	0.0	0.03370786516853933	0.0	0.0	0.12145223267523518	0.0022687488084302478	0.0021178040326820095
Terpenoid backbone biosynthesis	0.006214187634024774	0.001980324366733386	0.04272794978189169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010215501162156733	0.008357086461386113	0.0	0.0	0.0
Lipopolysaccharide metabolism	0.00012849656235024317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.01427387666729e-05
Peptide and nickel transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
