	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Sterol biosynthesis	0.002557157841536855	0.0	0.0	0.04667248711521673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5650765606595995	0.05415713196033562	0.0	0.0	0.0	0.0	0.31149517684887457	0.0	0.0	0.0	0.0	0.0
Glycosaminoglycan metabolism	0.0006215262977987857	0.0	0.0	0.004641338327653704	0.0007454611037633761	0.001191939233309149	0.0	0.0	0.0	0.03211351755041075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22299248989023687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001371832158497321
Purine metabolism	0.003335294998393326	0.0	0.003358471593765712	0.0	0.0018207114515879693	0.0	0.0	0.0	0.0	0.0	0.0	0.021433355659745478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002892357644687858	0.0	0.0	0.0	0.0006815922529611331
Branched-chain amino acid metabolism	0.009580552520816093	0.0	0.012750125691302164	0.00965443433689132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.258399693395222e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004512450784885207	0.0	0.0	0.0
Spliceosome	0.11104873629952061	0.0068095551519530475	0.047420814479638015	0.013236826541245392	0.004661708376990329	0.0	0.10848056537102473	0.0668673403569125	0.0	0.0743091859596714	0.0	0.0	0.0	0.04777415852334419	0.04714668490964027	0.5321219987021415	0.0	1.0	0.0	0.0	0.0	0.0	0.0920708684286959	0.0	0.0	0.04200160771704179	0.0	0.09623152835301937	0.03312319692274816	0.0	0.027664233662717183
Phosphate and amino acid transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ribosome	0.30787826378136635	0.612696653123438	0.33717445952740077	0.6159010899259303	0.7418265514694515	0.0	0.054982332155477036	0.7151150290260159	0.0	0.0	0.0	0.0	1.0	0.0	0.251296961404709	0.3032662773091066	0.6896904143422902	0.0	0.0	0.14163722025912837	0.0	0.0	0.0	0.8234515616728427	0.6683341853501789	0.050442122186495165	0.7085343210890191	0.518612261594314	0.0	0.0	0.9487882083754087
Mineral and organic ion transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Repair system	0.0009654801311138572	0.006027644022586345	0.037405731523378595	0.03787422198439745	0.0	0.0	0.022685512367491167	0.0	0.2635456812514169	0.0	0.0	0.0	0.0	0.0	0.03238127814833818	0.0	0.016054166844099986	0.0	0.0	0.0	0.2036613272311213	1.0	0.0	0.0	0.16979478565690498	0.0	0.0	0.0	0.0	0.0	0.0
Sulfur metabolism	0.006966601730390186	0.0012767915909911963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015084113105281994	0.0	0.0	0.0107297714700577
Aromatics degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Polyamine biosynthesis	0.0016580590792543554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03841335583167152	0.0	0.0019049714463161497	0.00026571877912440943
Phenylpropanoid and flavonoid biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phosphotransferase system (PTS)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Other terpenoid biosynthesis	0.00300928872035488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03581954205395602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methane metabolism	0.0010429250614171078	0.008447609479930123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Carbon fixation	0.0022677842448164554	0.0	0.0	0.0	0.0	0.002665205739076358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03235530546623794	0.0	0.0	0.0	0.0011307286655034454	0.000358091431630676
ABC-2 type and other transport systems	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNA polymerase	0.0007869880060339845	0.0	0.008687782805429867	0.0	0.0012023566189731873	0.0	0.0	0.0	0.015302652459759692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Replication system	0.0001716081312751394	0.0	0.06992458521870287	0.004010476807390094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3880044164262564	0.0	0.0
