	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Pyrimidine metabolism	152.77999999999997	3.78	2.07	3.42	16.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Photosynthesis	0.0	606.39	0.0	0.0	6.43	0.0	0.0	0.0	0.0	34.550000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.94	0.0
Fatty acid metabolism	300.16	0.0	0.0	0.0	2.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.09	0.0	0.0	0.0	0.0
Nitrogen metabolism	7.13	24.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.04	0.0	0.0	0.0
Aromatic amino acid metabolism	42.519999999999996	2.47	0.0	0.0	3.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.97	0.0	0.0	0.0	0.0	1.45	0.0	0.0	13.56	0.0	0.0	5.51	0.0	0.0	0.0	0.0	0.0
Bacterial secretion system	30.67	4.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.97
Saccharide and polyol transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serine and threonine metabolism	34.515	0.0	0.0	0.0	0.77	0.0	0.0	0.0	2.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.95	0.0	0.0
Nucleotide sugar	44.26000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Central carbohydrate metabolism	697.8899999999999	6.04	36.709999999999994	10.770000000000001	0.0	0.0	19.13	0.0	0.0	0.0	0.0	27.43	0.0	0.0	0.0	0.0	3.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.740000000000002	29.919999999999998	10.81	4.96	70.45
Metabolic capacity	161.82999999999998	0.0	0.0	0.0	72.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.92
Drug resistance	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Arginine and proline metabolism	23.729999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Unannotated	25603.65000000001	3906.140000000003	3489.2100000000005	3807.3200000000015	2261.800000000001	2015.8099999999995	1372.3599999999997	2280.020000000001	2730.7600000000007	389.86	2768.11	1113.27	727.6000000000001	1458.2100000000005	559.3299999999999	1468.4299999999996	57037.21000000002	562.0799999999999	1052.5099999999995	1256.9799999999998	856.4299999999995	11959.47	930.3399999999998	567.3100000000002	1771.0299999999995	1777.3900000000012	40140.61999999997	23469.050000000003	3739.5600000000027	7998.909999999996	465440.0700000002
Aminoacyl tRNA	175.41	6.54	1.94	0.0	0.0	0.0	0.0	4.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.21	5.25	0.0	3.07	8.81
Sugar metabolism	25.52	0.0	0.0	1.49	0.0	0.0	0.0	0.0	4.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATP synthesis	974.9200000000001	33.2	113.45	3.92	199.01999999999998	24.16	19.68	0.0	3.93	0.0	0.0	0.0	0.0	53.88	4.58	0.0	0.0	0.0	0.0	7.12	2.71	0.0	0.0	13.34	0.0	1.69	0.0	0.0	26.29	0.0	18.740000000000002
Terpenoid backbone biosynthesis	164.03999999999996	0.0	24.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.61	0.0	0.0	0.0	19.14	0.0	0.0	0.0	3.23
Lipopolysaccharide metabolism	13.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.53	0.0	0.0	0.0	0.0
Peptide and nickel transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Carbohydrate metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Histidine metabolism	4.28	0.0	0.0	3.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.67	0.0	0.0	2.63	0.0	0.0	0.0	0.0	0.0
Metallic cation, iron-siderophore and vitamin B12 transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Other amino acid metabolism	13.24	0.0	0.0	12.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.68	0.0	0.0	0.0	0.0	0.0
Lipid metabolism	177.005	1.28	35.39	142.64999999999998	7.61	0.0	11.18	1.86	2.12	0.0	12.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.6	3.0	0.0	0.0	0.0	0.0
RNA processing	981.4699999999999	4.7	0.0	1.09	0.0	15.040000000000001	58.04	3.5300000000000002	0.0	0.0	15.67	0.0	0.0	68.9	109.21	0.0	0.83	0.0	4.46	1.39	0.9	0.0	0.0	0.0	1.75	0.0	0.0	132.37	76.39999999999999	18.52	27.22
Cofactor and vitamin biosynthesis	437.10999999999996	0.0	10.95	10.77	0.0	2501.85	0.0	0.0	10.259999999999998	0.0	0.0	0.0	0.0	0.0	0.0	5.04	8.56	0.0	0.0	0.0	0.0	0.0	4.27	0.0	0.0	0.0	9.85	0.0	35.57	2.64	7.71
Glycan metabolism	39.440000000000005	8.77	3.76	9.030000000000001	0.0	0.0	0.0	0.0	4.81	0.0	0.0	0.0	0.0	0.0	1.62	0.0	0.0	0.0	2.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.85	1.14	0.0	4.56
Protein processing	805.13	3.48	0.0	0.0	95.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.06	0.0	15.85	0.0	3.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.980000000000004
Alkaloid and other secondary metabolite biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.469999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lysine metabolism	65.4	0.0	0.0	4.63	1.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cysteine and methionine metabolism	4636.56	0.0	0.0	2.995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.19	0.0	6868.56	0.0
Ubiquitin system	144.445	0.0	8.19	5.67	5.0	0.0	0.0	0.0	18.45	0.0	0.0	29.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	225.60000000000002	13.95	6.37	11.28	3.14
RNA polymerase	72.02999999999999	0.0	2.9	12.15	0.0	0.0	7.13	0.0	0.0	3.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.13	0.0	0.0	21.31	0.0
Pathogenicity	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
