	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Sterol biosynthesis	548.78	0.0	0.0	358.81	96.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.47	57.45	0.0	0.0	0.0	0.0	95.85	0.0	0.0	0.0	3.32	4.39
Glycosaminoglycan metabolism	64.24	2.005	0.0	21.13	14.88	7.7	0.0	0.0	2.18	3.14	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	7.84	0.0	0.0	0.0	0.0	2.81	0.0	0.0	4.31	0.0	0.0	0.0	36.769999999999996
Purine metabolism	332.45000000000005	0.0	5.65	19.56	115.39	0.0	0.0	0.0	3.96	0.0	0.0	18.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.33	0.0	29.02	4.25	0.0	3.51
Branched-chain amino acid metabolism	1047.03	0.59	25.62	16.09	0.0	0.0	0.0	0.0	5.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.0	0.0	3.1	0.0	0.0	0.0	0.0	0.0	0.0	41.09	5.05	0.0	10.05	28.91
Spliceosome	2296.9416666666666	174.41	208.85999999999999	173.805	32.97	0.0	16.78	7.36	12.54	38.370000000000005	0.0	0.0	0.0	17.68	15.3	127.25999999999999	2.21	1099.46	0.0	0.0	0.0	0.0	32.44	0.0	44.17	24.12	0.0	47.650000000000006	43.53	2.63	141.99999999999997
Phosphate and amino acid transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ribosome	15494.465	3942.21	1775.91	1314.66	2503.195	0.0	311.96	351.72999999999996	185.49	7.39	0.0	0.0	37.08	11.56	58.33	29.64	583.0	0.0	0.0	54.46	0.0	1.9	0.0	804.58	432.84	51.24	558.51	796.75	0.0	0.0	3155.0550000000003
Mineral and organic ion transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Repair system	130.185	28.710000000000004	72.33	96.36500000000001	0.0	0.0	15.75	11.879999999999999	85.39	0.0	0.0	0.0	0.0	0.0	11.29	0.0	51.93000000000001	0.0	0.0	5.29	61.5	3.8	27.34	0.0	11.49	0.0	42.47	26.19	19.17	0.0	7.8100000000000005
Sulfur metabolism	740.9900000000001	10.59	37.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2.7	0.0	0.0	22.36
Aromatics degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Polyamine biosynthesis	110.18	0.0	0.0	0.0	4.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phenylpropanoid and flavonoid biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phosphotransferase system (PTS)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Other terpenoid biosynthesis	158.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methane metabolism	59.09	120.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.63	4.33
Carbon fixation	189.20999999999998	0.0	14.19	0.0	0.0	56.56	3.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.39	0.0	0.0	0.0	28.86	0.0
ABC-2 type and other transport systems	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNA polymerase	47.435	0.0	7.66	0.0	29.85	0.0	0.0	0.0	28.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Replication system	53.13	0.0	33.91	10.22	0.0	0.0	0.0	0.0	27.410000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.859999999999999	41.330000000000005	0.0	0.0
Other carbohydrate metabolism	1660.3900000000003	143.88	21.95	10.65	462.53	372.35	3.52	0.0	8.68	7.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43	39.1	21.68	358.41	17.810000000000002
Two-component regulatory system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Proteasome	1955.0750000000007	80.15	0.0	51.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.09	52.94	0.0	0.0	0.0	4.85	78.41
Pyrimidine metabolism	208.65	27.51	9.98	11.81	68.43	0.0	0.0	9.06	6.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.6	0.0	0.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.709999999999999
Photosynthesis	0.0	76.04	0.0	0.0	2.16	0.0	0.0	0.0	0.0	12.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.51	86.35
Fatty acid metabolism	2886.3300000000004	0.0	0.0	13.0	28.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.72	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	12.73	7.42	7.85	42.8	1.85
Nitrogen metabolism	41.32	139.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.35	0.0	0.0	0.0	0.0
Aromatic amino acid metabolism	202.38	9.03	0.0	0.0	14.81	0.0	0.0	0.0	4.66	0.0	0.0	0.0	0.0	0.0	8.45	0.0	11.58	0.0	0.0	0.0	0.0	4.36	111.69	0.0	0.0	3.29	0.0	0.0	0.0	8.49	3.48
Bacterial secretion system	120.9	0.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.71	0.0	8.77
Saccharide and polyol transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serine and threonine metabolism	171.73499999999999	0.0	0.0	0.0	16.58	0.0	0.0	0.0	3.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.63	0.0	0.0
Nucleotide sugar	389.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
