	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Aromatics degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Polyamine biosynthesis	131.29	4.91	0.0	0.0	6.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.35	0.0	0.0	0.0	3.8	0.0	0.0	0.0
Phenylpropanoid and flavonoid biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phosphotransferase system (PTS)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Other terpenoid biosynthesis	221.54999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methane metabolism	70.8	94.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.17	7.05
Carbon fixation	204.03999999999996	0.0	8.98	0.0	0.0	44.64	2.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.15	0.0	0.0	0.0	3.8099999999999996	0.0
ABC-2 type and other transport systems	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNA polymerase	28.479999999999997	0.0	18.28	0.0	20.45	0.0	0.0	0.0	23.800000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Replication system	78.26	0.0	36.64	16.36	0.0	0.0	0.0	0.0	46.330000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.73	0.0	0.0	2.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.12	35.67	0.0	6.45
Other carbohydrate metabolism	1873.17	187.54000000000002	21.48	11.92	337.87	347.18	2.2	0.0	4.12	2.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.26	14.520000000000001	33.85	201.74	11.36
Two-component regulatory system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Proteasome	2054.67	86.99	0.0	55.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.88	84.0	0.0	0.0	0.0	0.0	14.42
Pyrimidine metabolism	162.0	28.03	11.14	9.469999999999999	28.69	0.0	0.0	8.82	1.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.03	0.0	3.56	7.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.81	1.16	0.0	5.109999999999999
Photosynthesis	0.0	99.5	0.0	0.0	2.89	0.0	0.0	0.0	0.0	7.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	155.69
Fatty acid metabolism	3270.649999999999	0.0	0.0	13.24	21.03	0.0	0.0	8.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.8	19.64	20.68	53.77	0.55
Nitrogen metabolism	20.88	102.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.13	8.01	0.0	0.0	0.0
Aromatic amino acid metabolism	264.87	5.04	0.0	0.0	8.73	0.0	0.0	0.0	2.81	0.0	0.0	0.0	0.0	0.0	10.14	0.0	2.94	0.0	0.0	0.0	0.0	2.7	121.94	0.0	0.0	0.87	3.03	0.0	0.0	14.93	1.12
Bacterial secretion system	156.92000000000002	5.75	0.0	0.0	0.0	0.0	0.0	0.0	3.29	0.0	0.0	0.0	0.0	0.0	0.0	30.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.53
Saccharide and polyol transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serine and threonine metabolism	229.11499999999998	0.0	0.0	0.0	22.25	0.0	0.0	0.0	12.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.25	0.0	0.0
Nucleotide sugar	408.63999999999993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.97	0.0	0.0
Central carbohydrate metabolism	2539.6049999999996	13.36	145.0	77.16	0.0	97.82	126.5	22.67	7.74	0.0	0.0	17.11	27.97	0.0	0.0	0.0	26.02	0.0	0.0	0.0	0.0	0.0	0.0	24.04	10.23	0.0	2.85	77.64999999999999	6.03	19.75	40.57000000000001
Metabolic capacity	820.7800000000001	0.0	0.0	0.0	44.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.26	0.0	0.0	0.0
Drug resistance	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Arginine and proline metabolism	136.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Unannotated	198104.17999999927	32373.140000000018	27681.790000000034	32195.779999999995	18242.359999999993	13048.789999999986	9943.7	16011.62000000002	16991.779999999973	4321.260000000001	12253.68	9938.24	5273.460000000001	9142.97	3397.6299999999987	10394.01	18610.550000000014	3719.3200000000015	5554.049999999999	8190.979999999998	5541.560000000003	8506.37	5407.359999999997	5029.790000000004	10836.01	10677.429999999993	29194.749999999953	32611.720000000027	38628.13000000006	31676.09999999997	92202.43000000001
Aminoacyl tRNA	1009.8099999999998	43.41	20.29	0.0	0.0	0.0	0.0	0.72	0.0	0.0	0.0	1.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.82	17.39	3.55	17.4	0.0
Sugar metabolism	131.97	0.0	0.0	6.86	0.0	5.23	0.0	0.0	14.73	14.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39	0.0	0.0	0.0
ATP synthesis	4389.389999999999	207.71	622.8000000000001	60.99	669.59	58.5	23.14	3.07	31.86	32.36	0.0	28.6	28.12	228.95	5.35	0.0	0.0	7.13	0.0	46.76	0.0	0.0	0.0	61.6	0.0	95.21	7.24	83.94	138.26999999999998	80.35	276.95
Terpenoid backbone biosynthesis	1512.7599999999998	28.92	205.63	7.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.22	0.0	0.0	0.0	18.86	20.33	0.0	0.0	5.15
Lipopolysaccharide metabolism	11.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.98	3.34	0.0	0.0	0.0
Peptide and nickel transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Carbohydrate metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Histidine metabolism	7.92	0.0	0.0	15.93	0.0	0.0	0.0	0.0	6.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.649999999999999	0.0	0.0	0.0	0.0	0.0
Metallic cation, iron-siderophore and vitamin B12 transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Other amino acid metabolism	138.41	0.0	0.0	1.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.87	0.0	0.0	0.0	0.0	0.0
Lipid metabolism	1041.66	31.11	118.1	1052.3200000000002	56.1	0.0	0.0	28.63	30.369999999999997	0.0	123.91	11.690000000000001	0.0	0.0	0.0	0.0	2.58	2.23	0.0	3.03	0.0	0.0	5.99	2.88	4.94	64.37	57.35	4.15	0.0	0.0	126.03
RNA processing	2651.6599999999994	103.54	8.11	81.93	0.0	77.39	598.46	39.045	30.840000000000003	44.8	124.31	0.0	15.61	31.89	64.74000000000001	0.0	14.470000000000002	0.0	61.01	0.0	25.04	1.14	49.32	0.0	6.18	0.0	24.4	147.64000000000001	80.23	15.120000000000001	274.94
Cofactor and vitamin biosynthesis	2349.22	8.79	18.84	101.69	0.0	500.83000000000004	10.29	0.0	63.989999999999995	0.0	0.0	0.0	0.0	0.0	0.0	37.54	29.21	1.8	0.0	0.0	0.0	0.0	10.76	0.0	21.72	0.0	5.63	81.31000000000002	21.060000000000002	17.759999999999998	14.06
Glycan metabolism	208.98000000000002	71.94	2.02	35.09	0.0	0.0	0.0	0.0	20.869999999999997	0.0	3.0	0.0	0.0	0.0	1.64	0.0	6.15	0.0	4.11	0.0	18.25	4.49	0.0	0.0	0.0	0.0	4.800000000000002	18.58	0.0	0.0	7.79
Protein processing	2145.42	53.03	0.0	8.13	518.86	0.0	0.0	8.52	2.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.45	0.0	0.0	13.63	0.0	0.0	0.0	0.0	20.07	1.93	0.0	0.0	171.53
Alkaloid and other secondary metabolite biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lysine metabolism	621.49	0.0	0.0	31.979999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.49	5.41	1.85	0.0	1.15
Cysteine and methionine metabolism	2602.1	0.0	0.0	9.385	0.0	0.0	0.0	0.0	9.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.27	0.0	3016.04	0.0
Ubiquitin system	719.96	9.79	40.17	18.17	35.32	0.0	0.0	13.6	38.72	0.0	0.0	82.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.38	0.0	0.0	0.0	0.0	346.85	58.690000000000005	41.18	36.75	35.61
RNA polymerase	230.605	20.89	9.86	18.78	0.0	0.0	19.19	0.0	0.0	15.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.76	0.0	0.0	29.93	0.0	0.0	0.0	20.82	0.0	5.55	4.16	8.1
Pathogenicity	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
