	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Sterol biosynthesis	0.007841496960397083	0.0	0.0	0.1387918177968442	0.018758226069110134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17551020408163268	0.025623885918003565	0.0	0.0	0.0	0.0	0.3578361612844371	0.0	0.0	0.0	0.010676656841826162	0.0010796494841945358
Glycosaminoglycan metabolism	0.0010619059607165785	0.001105445110717021	0.0	0.011120726161324175	0.016474446204296517	0.009696922366049056	0.0	0.0	0.002407028523288001	0.0	0.0	0.0	0.0	0.0	0.03216345683840063	0.0	0.0	0.0	0.4750798412852027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005524921096916081
Purine metabolism	0.008653842559319483	0.0	0.002704320824792483	0.004555078894555631	0.016097998973832735	0.0	0.0	0.0	0.004432944197055402	0.0	0.0	0.1415929203539823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016657544243751137	0.0	0.007339353448598341	0.0	0.0	0.0
Branched-chain amino acid metabolism	0.018456138567512947	0.0010819837288416287	0.008407241288332354	0.00663561210023383	0.0	0.0	0.0	0.0	0.023027239539455208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03840183960908307	0.0	0.0	0.0	0.0	0.0	0.0	0.00809040708873764	0.0045711977136529925	0.0	0.0006160049280394242	0.0
Spliceosome	0.04945335556732765	0.022569849364127547	0.035166318267611074	0.04917238966729881	0.004757177593860843	0.0	0.0	0.027045300878972278	0.0	0.18238573021181714	0.0	0.0	0.0	0.21238377007607778	0.012757845341675629	0.2117066754357119	0.011135377065976433	0.9887272727272728	0.0	0.0	0.0	0.0	0.17660818713450294	0.0	0.06816459830176354	0.035157817916438606	0.0	0.022062949357713055	0.08011862103052021	0.00031085962973418074	0.008475443333505481
Phosphate and amino acid transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ribosome	0.22691188102544876	0.5884252582477107	0.46078481115418185	0.265634378509749	0.5049997769201598	0.0	0.14560135198572907	0.7313590263691684	0.15589521402495285	0.0984764028242289	0.0	0.0	0.0	0.016553958861651168	0.5524489197379998	0.104044722130878	0.6151689180080346	0.0	0.0	0.33871802242023574	0.0	0.0	0.0	0.8446021146355036	0.5040365774003918	0.16254333150884875	0.4963308811388945	0.5637910266865175	0.0	0.0	0.7777948841374351
Mineral and organic ion transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Repair system	0.003335476755636754	0.005619690999799887	0.0158250969090577	0.02484303941966012	0.0	0.0	0.01535067129846963	0.06888438133874239	0.13178481165001804	0.0	0.0	0.0	0.0	0.0	0.01828135692638577	0.0	0.05330421418749494	0.0	0.0	0.007703363035354988	0.6645127748068924	0.2171097017946296	0.03879142300194932	0.0	0.07689092096668841	0.0	0.012887779999633087	0.005820608545371569	0.12106758927468184	0.000700577033187694	0.0056282088634545474
Sulfur metabolism	0.010687255402808134	0.0015291300657608732	0.0033182473159742666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01558865744417345
Aromatics degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Polyamine biosynthesis	0.001613589556693721	0.00040298373574203515	0.0	0.0	0.0010875142213398175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038715319182764926	0.0	0.0	0.0	0.0	0.0	0.0	0.0011556536897605772
Phenylpropanoid and flavonoid biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phosphotransferase system (PTS)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Other terpenoid biosynthesis	0.004117122918314842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methane metabolism	0.0013854395028337692	0.024052056666137633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005066947037736089
Carbon fixation	0.004994152569250168	0.0	0.0	0.0	0.0	0.03568337270674293	0.004685006102713361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005838350665936873	0.0	0.0	0.0	0.0	0.0
ABC-2 type and other transport systems	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNA polymerase	0.0008431583172192758	0.0	0.0075751425730115896	0.0	0.00327648515403663	0.0	0.0	0.0	0.06145946162795363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Replication system	0.0014491040163736365	0.0	0.01829602419174802	0.0023530278202272014	0.0	0.0	0.0	0.0	0.08073574838528502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024778236134703008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002244450595901633	0.04828864450759916	0.0	0.0
Other carbohydrate metabolism	0.04176641308730938	0.06734520663267066	0.005794248371318979	0.0029827113214147623	0.1086538247038615	0.19505131559252098	0.004685006102713361	0.0	0.008906005536165605	0.061910070605722775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004907446476728613	0.03261186715845073	0.04596564932657853	0.06393422575952036	0.0006626007664731809
Two-component regulatory system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Proteasome	0.0339004472035589	0.01450465432413969	0.0	0.010789313792278092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15681254082299148	0.05405947819740923	0.0	0.0	0.0	0.0	0.00386062387759815
Pyrimidine metabolism	0.005173817904613566	0.008573064953525762	0.006073305867310698	0.0033988179625504024	0.008259531086175742	0.0	0.0	0.013522650439486139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08002372671142387	0.0	0.061066486015677914	0.050876688703650474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023880954340393373	0.006450018534536019	0.0	0.0011244724772206628
Photosynthesis	0.0	0.11565081183281695	0.0	0.0	0.0018376201842639482	0.0	0.0	0.0	0.0	0.2337421033073207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026659936721626807
Fatty acid metabolism	0.06245058306461256	0.0	0.0	0.005983834441109863	0.003362928592143128	0.0	0.0	0.031426639621365784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021327078109412492	0.0	0.0	0.0	0.0	0.035217919309135065	0.0	0.0	0.0	0.0	0.0	0.007653576532024569	0.03793401705177314	0.0008811499063421078	0.002570501208759193
Nitrogen metabolism	0.00043568277415361215	0.01920245102436533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04750734719188977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aromatic amino acid metabolism	0.003593759835478209	0.0009688170633250296	0.0	0.0	0.003125906261851117	0.0	0.0	0.0	0.02388975809363341	0.0	0.0	0.0	0.0	0.0	0.030452634666145277	0.0	0.0	0.0	0.0	0.0062086806553607364	0.0	0.011739306436378357	0.5668615984405458	0.0	0.0	0.018682722130997993	0.0	0.0	0.0	0.0008605783131979341	0.0005105923553410982
Bacterial secretion system	0.0028848407505449526	0.00048026828780215147	0.0	0.0	0.0	0.0	0.0	0.0	0.0031291370802744014	0.0	0.0	0.0	0.0	0.0	0.0	0.2307135810588622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Saccharide and polyol transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serine and threonine metabolism	0.004232330765770437	0.0	0.0	0.0	0.0016563678140406454	0.0	0.0	0.0	0.017551249648975007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006696141921517547	0.0	0.0023477078957123442	0.0	0.0
Nucleotide sugar	0.006504882022217555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03878022659376585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Central carbohydrate metabolism	0.055589315705034816	0.002431703227320089	0.051615489213159345	0.013471912801723345	0.0	0.03057459146020031	0.06451976340249742	0.016795131845841783	0.019095759618084806	0.0	0.0	0.11481878135392594	0.7908858251465368	0.0	0.0	0.0	0.051362937798269025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01204441541476159	0.0	0.015208497679282318	0.026858592130956208	0.0	0.0006411479863267478	0.0046050753269886065
Metabolic capacity	0.008929117947045246	0.0	0.0	0.0	0.004960737948111629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015590606269957197
Drug resistance	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Arginine and proline metabolism	0.002791383057181268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aminoacyl tRNA	0.018338551796953546	0.0141872356281785	0.0069459947638666215	0.0	0.0	0.0	0.0	0.013657876943881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00855883827237156	0.017150623996045968	0.0035588856139420542	0.0007210655399855204
Sugar metabolism	0.0020388503820116255	0.0	0.0	0.003593983024321985	0.0	0.010907410661408202	0.0	0.0	0.02571508805712681	0.03782980304719435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATP synthesis	0.07302410328664839	0.03993679227706511	0.20291031599456094	0.00950048791265443	0.16319963414906194	0.039197693564237225	0.0405783494507558	0.0	0.06009547879809042	0.13377926421404682	0.0	0.20872555098359732	0.14240898208536285	0.5679416737109044	0.0	0.0	0.0	0.011272727272727271	0.0	0.13963782696177063	0.029931669637551988	0.0	0.0	0.11668256618173145	0.0018288700195950352	0.09343185550082102	0.0	0.009740915586213088	0.29887557148152727	0.003345169618499805	0.03961767935774498
Terpenoid backbone biosynthesis	0.02625017034788654	0.010300926724584077	0.07245347350475922	0.0006223187818754257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01341062943734062	0.009127432423333307	0.0	0.0	0.0
Lipopolysaccharide metabolism	0.0004275264663691452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008677466106514521	0.0	0.0	0.0	0.0
Peptide and nickel transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017633260535468737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Carbohydrate metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Histidine metabolism	4.712533386580932e-05	0.0	0.0	0.0008727192384880232	0.0	0.0	0.0	0.0	0.014482288281782805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01617933723196881	0.0	0.0	0.021510673234811168	0.0	0.0	0.0	0.0	0.0
Metallic cation, iron-siderophore and vitamin B12 transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Other amino acid metabolism	0.0015084638119161463	0.0	0.0	0.006959659749967779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08648056923918993	0.0	0.0	0.0	0.0	0.0
Lipid metabolism	0.02193876870942779	0.004170605648672707	0.06321920727376049	0.3476994458048717	0.017757155285876815	0.0	0.006262322786592809	0.021068289384719403	0.04091948489589601	0.0	0.5682597979993235	0.1200045093286737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004363161332462441	0.14780149607735815	0.025399475316002857	0.007668539535997246	0.0	0.0	0.029140791944333746
