	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Sterol biosynthesis	0.008466179249228446	0.0	0.0	0.08624995011487832	0.015207491149403672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09847304456216892	0.09636096605744125	0.0	0.0	0.0	0.0	0.28683960102914746	0.0	0.0	0.0	0.017406416031685336	0.0
Glycosaminoglycan metabolism	0.0012261800057204834	0.0003906112756454903	0.0	0.013813902840886419	0.01152358737941756	0.005410061748770257	0.0	0.0	0.005103361562072408	0.0	0.0	0.0	0.0	0.0	0.010775253238629486	0.0	0.0	0.0	0.4257436941522452	0.0	0.0	0.0	0.0	0.005396453437281719	0.0	0.0	0.0	0.0	0.0	0.0	0.0072353839792484624
Purine metabolism	0.00857799579133064	0.0	0.0030682296806643114	0.005324880418236861	0.023878797930753357	0.0	0.0	0.0	0.002785893026638561	0.0	0.0	0.1509347925216598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018556374017551898	0.0	0.02014599730842951	0.0	0.0	0.0
Branched-chain amino acid metabolism	0.018367743647465348	0.0010932982265421396	0.006111864333828307	0.0019269909864711551	0.0	0.0	0.0	0.0	0.014299273942038634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011795128461795127	0.0	0.0	0.009816142100342786	0.0	0.0	0.0	0.0	0.0	0.0	0.01970373986182037	0.003425635169854411	0.0	0.006326496985976007	0.004839543859695774
Spliceosome	0.04965892542645775	0.027396524179664657	0.05477312624320178	0.05062912264898549	0.0022822916824834696	0.0	0.007106046764621789	0.026339565684159058	0.03737534361401822	0.40922712384138266	0.0	0.0	0.0	0.22439487422876128	0.07562855643892005	0.4657247514390371	0.023356690023356688	0.98507514251166	0.0	0.0	0.0	0.0	0.28554360812425333	0.0	0.13962134152468167	0.11047474711873966	0.0	0.052934219648464585	0.02595475113122172	0.005185551337890898	0.02322981052653971
Phosphate and amino acid transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ribosome	0.2882530044724667	0.7103173044928563	0.4997371406435903	0.3382496308500995	0.5278389360829848	0.0	0.16663993472757826	0.698668140605236	0.24155911393809398	0.1262805770436964	0.0	0.0	0.3203157894736842	0.04420186679322892	0.5605149521772469	0.14612768184196756	0.6779779779779779	0.0	0.0	0.19239638516671861	0.0	0.053233611966564	0.0	0.9012865866023749	0.6293654097348816	0.07292143939660946	0.3960085611294683	0.5611691436494667	0.0	0.0008145170566711123	0.5978365643493141
Mineral and organic ion transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Repair system	0.004675237773441162	0.004937409193212045	0.021240880624959647	0.027687667827802263	0.0	0.0	0.0013598421188432274	0.023086980091199947	0.10968529270367221	0.0	0.0	0.0	0.0	0.0	0.014488074579280844	0.0	0.07535869202535868	0.0	0.0	0.0175444063571206	0.39213446475195823	0.2219533655961284	0.043290373420778364	0.0	0.027545322749651914	0.0	0.02563645238810454	0.021235442507005656	0.017809954751131223	0.0012808436158339629	0.0012763632157439405
Sulfur metabolism	0.011426149317100207	0.0020708597788189485	0.010652721286073986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008689906227189995
Aromatics degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Polyamine biosynthesis	0.00241161082696083	0.0003740774650361574	0.0	0.0	0.0027401516310676666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0272864514093869	0.0	0.0	0.0	0.0	0.04195475113122172	0.0	0.001776272141910317
